Date,Name,Team
2017-10-23,Wayne Selden Jr.,Grizzlies
2017-10-23,Nicolas Batum,Hornets
2017-10-23,Alex Ajinca,Pelicans
2017-10-23,Frank Jackson,Pelicans
2017-10-23,Solomon Hill,Pelicans
2017-10-23,Chinanu Onuaku,Rockets
2017-10-23, Tony Parker,Spurs
2017-10-23,Kawhi Leonard,Spurs
2017-10-23,Chris Boucher,Warriors
2017-10-23,Damian Jones,Warriors
2017-10-23,John Holland,Cavaliers
2017-10-23,Furkan Korkmaz,76ers
2017-10-23,Jacob Pullen,76ers
2017-10-23,C.J. Wilcox,Blazers
2017-10-23,Noah Vonleh,Blazers
2017-10-23,Jabari Parker,Bucks
2017-10-23,Vince Hunter,Grizzlies
2017-10-23,Derrick Walton Jr.,Heat
2017-10-23,Marcus Paige,Hornets
2017-10-23,Eric Griffin,Jazz
2017-10-23,Tony Bradley,Jazz
2017-10-23,Harry Giles,Kings
2017-10-23,Jack Cooley,Kings
2017-10-23,Adreian Payne,Magic
2017-10-23,Jamel Artis,Magic
2017-10-23,Johnathan Motley,Mavericks
2017-10-23,Josh McRoberts,Mavericks
2017-10-23,Isaiah Whitehead,Nets
2017-10-23,Jake Wiley,Nets
2017-10-23,Jeremy Lin,Nets
2017-10-23,Billy Ouattara,Nets
2017-10-23,Monte Morris,Nuggets
2017-10-23,Torrey Craig,Nuggets
2017-10-23,Tyler Lydon,Nuggets
2017-10-23,Edmond Sumner,Pacers
2017-10-23,Dwight Buycks,Pistons
2017-10-23,Luis Montero,Pistons
2017-10-23,Chris Paul,Rockets
2017-10-23,Darrun Hilliard,Spurs
2017-10-23,Matt Costello,Spurs
2017-10-23,Alan Williams,Suns
2017-10-23,Brandon Knight,Suns
2017-10-23,Anthony Brown,Timberwolves
2017-10-23,Justin Patton,Timberwolves
2017-10-23,Devin Robinson,Wizards
2017-10-23,Markieff Morris,Wizards
2017-10-23,Cameron Payne,Bulls
2017-10-23,Zach LaVine,Bulls
2017-10-23,C.J. Williams,Clippers
2017-10-23,Jamil Wilson,Clippers
2017-10-23,Jawun Evans,Clippers
2017-10-23,JaMychal Green,Grizzlies
2017-10-23,Luke Kornet,Knicks
2017-10-23,Mindaugas Kuzminskas,Knicks
2017-10-23,Thomas Bryant,Lakers
2017-10-23,Vander Blue,Lakers
2017-10-23,Myles Turner,Pacers
2017-10-23,K.J. McDaniels,Raptors
2017-10-23,Lorenzo Brown,Raptors
2017-10-23,Malcolm Miller,Raptors
2017-10-23,Daniel Hamilton,Thunder
2017-10-23,Kyle Singler,Thunder
2017-10-23,P.J. Dozier,Thunder
2017-10-23,Wade Baldwin IV,Blazers
2017-10-23,Derrick Rose,Cavaliers
2017-10-23,London Perrantes,Cavaliers
2017-10-23,Marcus Smart,Celtics
2017-10-23,DeAndre Bembry,Hawks
2017-10-23,Hassan Whiteside,Heat
2017-10-23,Cody Zeller,Hornets
2017-10-23,Giorgios Papagiannis ,Kings
2017-10-23,Luol Deng,Lakers
2017-10-23,Aaron Gordon,Magic
2017-10-23,Kevon Looney,Warriors
2017-10-23,Jason Smith,Wizards
2017-10-23,Joel Bolomboy,Bucks
2017-10-23,Rashad Vaughn,Bucks
2017-10-23,Rodney Hood,Jazz
2017-10-23,Frank Ntilikina,Knicks
2017-10-23,Isaiah Hicks,Knicks
2017-10-23,Elfrid Payton,Magic
2017-10-23,Eric Moreland,Pistons
2017-10-23,Jonas Valanciunas,Raptors
2017-10-23,Milos Tedosic,Clippers
2017-10-23,Alex Caruso,Lakers
2017-10-23,James McAdoo ,76ers
2017-10-23,Malcolm Brogdon,Bucks
2017-10-23,Dennis Schroder,Hawks
2017-10-23,Ersan Ilyasova,Hawks
2017-10-23,Julyan Stone,Hornets
2017-10-23,JaKarr Sampson,Kings
2017-10-23,Juan Hernangomez,Nuggets
2017-10-23,Alec Peters,Suns
2017-10-23,Eric Bledsoe,Suns
2017-10-23,Quinn Cook,Warriors
2017-10-23,Mike Young,Wizards
2017-10-24,Kris Dunn,Bulls
2017-10-24,Dante Exum,Jazz
2017-10-24,Seth Curry,Mavericks
2017-10-24,Richaun Holmes,76ers
2017-10-24,Rajon Rondo,Pelicans
2017-10-24,Sheldon Mac,Wizards
2017-10-24,Miles Plumlee,Hawks
2017-10-24,Michael Carter-Williams,Hornets
2017-10-24,Rodney McGruder,Heat
2017-10-24,Omer Asik,Pelicans
2017-10-24,Davon Reed,Suns
2017-10-24,Glenn Robinson III,Pacers
2017-10-24,Nikola Mirotic,Bulls
2017-10-24,Isaiah Thomas,Cavaliers
2017-10-24,Gordon Hayward,Celtics
2017-10-24,Kadeem Allen,Celtics
2017-10-24,Marcus Morris,Celtics
2017-10-24,Ben McLemore,Grizzlies
2017-10-24,Wayne Selden Jr.,Grizzlies
2017-10-24,Nicolas Batum,Hornets
2017-10-24,Alex Ajinca,Pelicans
2017-10-24,Frank Jackson,Pelicans
2017-10-24,Solomon Hill,Pelicans
2017-10-24,Chinanu Onuaku,Rockets
2017-10-24, Tony Parker,Spurs
2017-10-24,Kawhi Leonard,Spurs
2017-10-24,Chris Boucher,Warriors
2017-10-24,Damian Jones,Warriors
2017-10-24,John Holland,Cavaliers
2017-10-24,Furkan Korkmaz,76ers
2017-10-24,Jacob Pullen,76ers
2017-10-24,C.J. Wilcox,Blazers
2017-10-24,Noah Vonleh,Blazers
2017-10-24,Jabari Parker,Bucks
2017-10-24,Vince Hunter,Grizzlies
2017-10-24,Derrick Walton Jr.,Heat
2017-10-24,Marcus Paige,Hornets
2017-10-24,Eric Griffin,Jazz
2017-10-24,Harry Giles,Kings
2017-10-24,Jack Cooley,Kings
2017-10-24,Adreian Payne,Magic
2017-10-24,Jamel Artis,Magic
2017-10-24,Johnathan Motley,Mavericks
2017-10-24,Josh McRoberts,Mavericks
2017-10-24,Isaiah Whitehead,Nets
2017-10-24,Jake Wiley,Nets
2017-10-24,Jeremy Lin,Nets
2017-10-24,Billy Ouattara,Nets
2017-10-24,Monte Morris,Nuggets
2017-10-24,Torrey Craig,Nuggets
2017-10-24,Tyler Lydon,Nuggets
2017-10-24,Edmond Sumner,Pacers
2017-10-24,Dwight Buycks,Pistons
2017-10-24,Luis Montero,Pistons
2017-10-24,Chris Paul,Rockets
2017-10-24,Darrun Hilliard,Spurs
2017-10-24,Matt Costello,Spurs
2017-10-24,Alan Williams,Suns
2017-10-24,Brandon Knight,Suns
2017-10-24,Anthony Brown,Timberwolves
2017-10-24,Justin Patton,Timberwolves
2017-10-24,Devin Robinson,Wizards
2017-10-24,Markieff Morris,Wizards
2017-10-24,Cameron Payne,Bulls
2017-10-24,Zach LaVine,Bulls
2017-10-24,C.J. Williams,Clippers
2017-10-24,Jamil Wilson,Clippers
2017-10-24,JaMychal Green,Grizzlies
2017-10-24,Luke Kornet,Knicks
2017-10-24,Mindaugas Kuzminskas,Knicks
2017-10-24,Thomas Bryant,Lakers
2017-10-24,Vander Blue,Lakers
2017-10-24,Myles Turner,Pacers
2017-10-24,K.J. McDaniels,Raptors
2017-10-24,Lorenzo Brown,Raptors
2017-10-24,Malcolm Miller,Raptors
2017-10-24,Daniel Hamilton,Thunder
2017-10-24,Kyle Singler,Thunder
2017-10-24,P.J. Dozier,Thunder
2017-10-24,Wade Baldwin IV,Blazers
2017-10-24,Derrick Rose,Cavaliers
2017-10-24,London Perrantes,Cavaliers
2017-10-24,Marcus Smart,Celtics
2017-10-24,DeAndre Bembry,Hawks
2017-10-24,Hassan Whiteside,Heat
2017-10-24,Cody Zeller,Hornets
2017-10-24,Giorgios Papagiannis ,Kings
2017-10-24,Luol Deng,Lakers
2017-10-24,Kevon Looney,Warriors
2017-10-24,Jason Smith,Wizards
2017-10-24,Joel Bolomboy,Bucks
2017-10-24,Rashad Vaughn,Bucks
2017-10-24,Rodney Hood,Jazz
2017-10-24,Frank Ntilikina,Knicks
2017-10-24,Isaiah Hicks,Knicks
2017-10-24,Elfrid Payton,Magic
2017-10-24,Eric Moreland,Pistons
2017-10-24,Jonas Valanciunas,Raptors
2017-10-24,Milos Tedosic,Clippers
2017-10-24,Alex Caruso,Lakers
2017-10-24,James McAdoo ,76ers
2017-10-24,Malcolm Brogdon,Bucks
2017-10-24,Dennis Schroder,Hawks
2017-10-24,Ersan Ilyasova,Hawks
2017-10-24,Julyan Stone,Hornets
2017-10-24,JaKarr Sampson,Kings
2017-10-24,Juan Hernangomez,Nuggets
2017-10-24,Alec Peters,Suns
2017-10-24,Eric Bledsoe,Suns
2017-10-24,Quinn Cook,Warriors
2017-10-24,Mike Young,Wizards
2017-10-24,Antonio Blakeney,Bulls
2017-10-24,Nate Wolters,Jazz
2017-10-24,Khem Birch,Magic
2017-10-24,Sean Kilpatrick,Nets
2017-10-24,Trevor Ariza,Rockets
2017-10-24,Joffrey Lauvergne,Spurs
2017-10-24,Jimmy Butler,Timberwolves
2017-10-25,Kris Dunn,Bulls
2017-10-25,Dante Exum,Jazz
2017-10-25,Seth Curry,Mavericks
2017-10-25,Richaun Holmes,76ers
2017-10-25,Rajon Rondo,Pelicans
2017-10-25,Sheldon Mac,Wizards
2017-10-25,Miles Plumlee,Hawks
2017-10-25,Michael Carter-Williams,Hornets
2017-10-25,Rodney McGruder,Heat
2017-10-25,Omer Asik,Pelicans
2017-10-25,Davon Reed,Suns
2017-10-25,Glenn Robinson III,Pacers
2017-10-25,Nikola Mirotic,Bulls
2017-10-25,Isaiah Thomas,Cavaliers
2017-10-25,Gordon Hayward,Celtics
2017-10-25,Kadeem Allen,Celtics
2017-10-25,Marcus Morris,Celtics
2017-10-25,Ben McLemore,Grizzlies
2017-10-25,Wayne Selden Jr.,Grizzlies
2017-10-25,Nicolas Batum,Hornets
2017-10-25,Alex Ajinca,Pelicans
2017-10-25,Frank Jackson,Pelicans
2017-10-25,Solomon Hill,Pelicans
2017-10-25,Chinanu Onuaku,Rockets
2017-10-25, Tony Parker,Spurs
2017-10-25,Kawhi Leonard,Spurs
2017-10-25,Chris Boucher,Warriors
2017-10-25,Damian Jones,Warriors
2017-10-25,John Holland,Cavaliers
2017-10-25,Furkan Korkmaz,76ers
2017-10-25,Jacob Pullen,76ers
2017-10-25,C.J. Wilcox,Blazers
2017-10-25,Noah Vonleh,Blazers
2017-10-25,Jabari Parker,Bucks
2017-10-25,Vince Hunter,Grizzlies
2017-10-25,Derrick Walton Jr.,Heat
2017-10-25,Marcus Paige,Hornets
2017-10-25,Eric Griffin,Jazz
2017-10-25,Harry Giles,Kings
2017-10-25,Jack Cooley,Kings
2017-10-25,Adreian Payne,Magic
2017-10-25,Jamel Artis,Magic
2017-10-25,Johnathan Motley,Mavericks
2017-10-25,Josh McRoberts,Mavericks
2017-10-25,Isaiah Whitehead,Nets
2017-10-25,Jake Wiley,Nets
2017-10-25,Jeremy Lin,Nets
2017-10-25,Billy Ouattara,Nets
2017-10-25,Monte Morris,Nuggets
2017-10-25,Torrey Craig,Nuggets
2017-10-25,Tyler Lydon,Nuggets
2017-10-25,Edmond Sumner,Pacers
2017-10-25,Dwight Buycks,Pistons
2017-10-25,Luis Montero,Pistons
2017-10-25,Chris Paul,Rockets
2017-10-25,Darrun Hilliard,Spurs
2017-10-25,Matt Costello,Spurs
2017-10-25,Alan Williams,Suns
2017-10-25,Brandon Knight,Suns
2017-10-25,Anthony Brown,Timberwolves
2017-10-25,Justin Patton,Timberwolves
2017-10-25,Devin Robinson,Wizards
2017-10-25,Markieff Morris,Wizards
2017-10-25,Cameron Payne,Bulls
2017-10-25,Zach LaVine,Bulls
2017-10-25,C.J. Williams,Clippers
2017-10-25,Jamil Wilson,Clippers
2017-10-25,JaMychal Green,Grizzlies
2017-10-25,Luke Kornet,Knicks
2017-10-25,Mindaugas Kuzminskas,Knicks
2017-10-25,Thomas Bryant,Lakers
2017-10-25,Vander Blue,Lakers
2017-10-25,Myles Turner,Pacers
2017-10-25,K.J. McDaniels,Raptors
2017-10-25,Lorenzo Brown,Raptors
2017-10-25,Malcolm Miller,Raptors
2017-10-25,Daniel Hamilton,Thunder
2017-10-25,Kyle Singler,Thunder
2017-10-25,P.J. Dozier,Thunder
2017-10-25,Wade Baldwin IV,Blazers
2017-10-25,Derrick Rose,Cavaliers
2017-10-25,London Perrantes,Cavaliers
2017-10-25,Marcus Smart,Celtics
2017-10-25,DeAndre Bembry,Hawks
2017-10-25,Hassan Whiteside,Heat
2017-10-25,Cody Zeller,Hornets
2017-10-25,Giorgios Papagiannis ,Kings
2017-10-25,Luol Deng,Lakers
2017-10-25,Joel Bolomboy,Bucks
2017-10-25,Rashad Vaughn,Bucks
2017-10-25,Frank Ntilikina,Knicks
2017-10-25,Isaiah Hicks,Knicks
2017-10-25,Elfrid Payton,Magic
2017-10-25,Jonas Valanciunas,Raptors
2017-10-25,Milos Tedosic,Clippers
2017-10-25,Alex Caruso,Lakers
2017-10-25,James McAdoo ,76ers
2017-10-25,Malcolm Brogdon,Bucks
2017-10-25,Dennis Schroder,Hawks
2017-10-25,Ersan Ilyasova,Hawks
2017-10-25,Julyan Stone,Hornets
2017-10-25,JaKarr Sampson,Kings
2017-10-25,Juan Hernangomez,Nuggets
2017-10-25,Alec Peters,Suns
2017-10-25,Eric Bledsoe,Suns
2017-10-25,Quinn Cook,Warriors
2017-10-25,Mike Young,Wizards
2017-10-25,Antonio Blakeney,Bulls
2017-10-25,Nate Wolters,Jazz
2017-10-25,Khem Birch,Magic
2017-10-25,Sean Kilpatrick,Nets
2017-10-25,Trevor Ariza,Rockets
2017-10-25,Joffrey Lauvergne,Spurs
2017-10-25,Jimmy Butler,Timberwolves
2017-10-25,Markelle Fultz,76ers
2017-10-25,Meyers Leonard,Blazers
2017-10-25,Dwyane Wade,Cavaliers
2017-10-25,Chandler Parsons,Grizzlies
2017-10-25,Tony Bradley,Jazz
2017-10-25,Gian Clavell,Mavericks
2017-10-25,D'Angelo Russell,Nets
2017-10-25,Boban Marjanovic,Pistons
2017-10-25,Lucas Nogueira,Raptors
2017-10-25,Briante Weber,Rockets
2017-10-25,Nene Hilario ,Rockets
2017-10-25,JaVale McGee,Warriors
2017-10-26,Kris Dunn,Bulls
2017-10-26,Dante Exum,Jazz
2017-10-26,Seth Curry,Mavericks
2017-10-26,Richaun Holmes,76ers
2017-10-26,Rajon Rondo,Pelicans
2017-10-26,Sheldon Mac,Wizards
2017-10-26,Miles Plumlee,Hawks
2017-10-26,Michael Carter-Williams,Hornets
2017-10-26,Rodney McGruder,Heat
2017-10-26,Omer Asik,Pelicans
2017-10-26,Davon Reed,Suns
2017-10-26,Glenn Robinson III,Pacers
2017-10-26,Nikola Mirotic,Bulls
2017-10-26,Isaiah Thomas,Cavaliers
2017-10-26,Gordon Hayward,Celtics
2017-10-26,Kadeem Allen,Celtics
2017-10-26,Marcus Morris,Celtics
2017-10-26,Ben McLemore,Grizzlies
2017-10-26,Wayne Selden Jr.,Grizzlies
2017-10-26,Nicolas Batum,Hornets
2017-10-26,Alex Ajinca,Pelicans
2017-10-26,Frank Jackson,Pelicans
2017-10-26,Solomon Hill,Pelicans
2017-10-26,Chinanu Onuaku,Rockets
2017-10-26, Tony Parker,Spurs
2017-10-26,Kawhi Leonard,Spurs
2017-10-26,Chris Boucher,Warriors
2017-10-26,Damian Jones,Warriors
2017-10-26,John Holland,Cavaliers
2017-10-26,Furkan Korkmaz,76ers
2017-10-26,Jacob Pullen,76ers
2017-10-26,C.J. Wilcox,Blazers
2017-10-26,Noah Vonleh,Blazers
2017-10-26,Jabari Parker,Bucks
2017-10-26,Vince Hunter,Grizzlies
2017-10-26,Derrick Walton Jr.,Heat
2017-10-26,Marcus Paige,Hornets
2017-10-26,Eric Griffin,Jazz
2017-10-26,Harry Giles,Kings
2017-10-26,Jack Cooley,Kings
2017-10-26,Adreian Payne,Magic
2017-10-26,Jamel Artis,Magic
2017-10-26,Johnathan Motley,Mavericks
2017-10-26,Josh McRoberts,Mavericks
2017-10-26,Isaiah Whitehead,Nets
2017-10-26,Jake Wiley,Nets
2017-10-26,Jeremy Lin,Nets
2017-10-26,Billy Ouattara,Nets
2017-10-26,Monte Morris,Nuggets
2017-10-26,Torrey Craig,Nuggets
2017-10-26,Tyler Lydon,Nuggets
2017-10-26,Edmond Sumner,Pacers
2017-10-26,Dwight Buycks,Pistons
2017-10-26,Luis Montero,Pistons
2017-10-26,Chris Paul,Rockets
2017-10-26,Darrun Hilliard,Spurs
2017-10-26,Matt Costello,Spurs
2017-10-26,Alan Williams,Suns
2017-10-26,Brandon Knight,Suns
2017-10-26,Anthony Brown,Timberwolves
2017-10-26,Justin Patton,Timberwolves
2017-10-26,Devin Robinson,Wizards
2017-10-26,Markieff Morris,Wizards
2017-10-26,Cameron Payne,Bulls
2017-10-26,Zach LaVine,Bulls
2017-10-26,C.J. Williams,Clippers
2017-10-26,Jamil Wilson,Clippers
2017-10-26,JaMychal Green,Grizzlies
2017-10-26,Luke Kornet,Knicks
2017-10-26,Mindaugas Kuzminskas,Knicks
2017-10-26,Thomas Bryant,Lakers
2017-10-26,Vander Blue,Lakers
2017-10-26,Myles Turner,Pacers
2017-10-26,K.J. McDaniels,Raptors
2017-10-26,Lorenzo Brown,Raptors
2017-10-26,Malcolm Miller,Raptors
2017-10-26,Daniel Hamilton,Thunder
2017-10-26,Kyle Singler,Thunder
2017-10-26,P.J. Dozier,Thunder
2017-10-26,Wade Baldwin IV,Blazers
2017-10-26,Derrick Rose,Cavaliers
2017-10-26,London Perrantes,Cavaliers
2017-10-26,DeAndre Bembry,Hawks
2017-10-26,Hassan Whiteside,Heat
2017-10-26,Cody Zeller,Hornets
2017-10-26,Giorgios Papagiannis ,Kings
2017-10-26,Luol Deng,Lakers
2017-10-26,Joel Bolomboy,Bucks
2017-10-26,Rashad Vaughn,Bucks
2017-10-26,Frank Ntilikina,Knicks
2017-10-26,Isaiah Hicks,Knicks
2017-10-26,Elfrid Payton,Magic
2017-10-26,Jonas Valanciunas,Raptors
2017-10-26,Milos Tedosic,Clippers
2017-10-26,Alex Caruso,Lakers
2017-10-26,James McAdoo ,76ers
2017-10-26,Dennis Schroder,Hawks
2017-10-26,Ersan Ilyasova,Hawks
2017-10-26,Julyan Stone,Hornets
2017-10-26,JaKarr Sampson,Kings
2017-10-26,Juan Hernangomez,Nuggets
2017-10-26,Alec Peters,Suns
2017-10-26,Eric Bledsoe,Suns
2017-10-26,Quinn Cook,Warriors
2017-10-26,Mike Young,Wizards
2017-10-26,Nate Wolters,Jazz
2017-10-26,Khem Birch,Magic
2017-10-26,Sean Kilpatrick,Nets
2017-10-26,Trevor Ariza,Rockets
2017-10-26,Joffrey Lauvergne,Spurs
2017-10-26,Jimmy Butler,Timberwolves
2017-10-26,Markelle Fultz,76ers
2017-10-26,Meyers Leonard,Blazers
2017-10-26,Dwyane Wade,Cavaliers
2017-10-26,Chandler Parsons,Grizzlies
2017-10-26,Tony Bradley,Jazz
2017-10-26,D'Angelo Russell,Nets
2017-10-26,Boban Marjanovic,Pistons
2017-10-26,Lucas Nogueira,Raptors
2017-10-26,Briante Weber,Rockets
2017-10-26,Nene Hilario ,Rockets
2017-10-26,JaVale McGee,Warriors
2017-10-26,Gary Payton II,Bucks
2017-10-26,Paul Zipser,Bulls
2017-10-26,Dorian Finney-Smith,Mavericks
2017-10-26,Anthony Davis,Pelicans
2017-10-27,Kris Dunn,Bulls
2017-10-27,Dante Exum,Jazz
2017-10-27,Seth Curry,Mavericks
2017-10-27,Richaun Holmes,76ers
2017-10-27,Rajon Rondo,Pelicans
2017-10-27,Sheldon Mac,Wizards
2017-10-27,Miles Plumlee,Hawks
2017-10-27,Michael Carter-Williams,Hornets
2017-10-27,Rodney McGruder,Heat
2017-10-27,Omer Asik,Pelicans
2017-10-27,Davon Reed,Suns
2017-10-27,Glenn Robinson III,Pacers
2017-10-27,Nikola Mirotic,Bulls
2017-10-27,Isaiah Thomas,Cavaliers
2017-10-27,Gordon Hayward,Celtics
2017-10-27,Kadeem Allen,Celtics
2017-10-27,Marcus Morris,Celtics
2017-10-27,Ben McLemore,Grizzlies
2017-10-27,Wayne Selden Jr.,Grizzlies
2017-10-27,Nicolas Batum,Hornets
2017-10-27,Alex Ajinca,Pelicans
2017-10-27,Frank Jackson,Pelicans
2017-10-27,Solomon Hill,Pelicans
2017-10-27,Chinanu Onuaku,Rockets
2017-10-27, Tony Parker,Spurs
2017-10-27,Kawhi Leonard,Spurs
2017-10-27,Chris Boucher,Warriors
2017-10-27,Damian Jones,Warriors
2017-10-27,John Holland,Cavaliers
2017-10-27,Furkan Korkmaz,76ers
2017-10-27,Jacob Pullen,76ers
2017-10-27,C.J. Wilcox,Blazers
2017-10-27,Noah Vonleh,Blazers
2017-10-27,Jabari Parker,Bucks
2017-10-27,Vince Hunter,Grizzlies
2017-10-27,Derrick Walton Jr.,Heat
2017-10-27,Marcus Paige,Hornets
2017-10-27,Eric Griffin,Jazz
2017-10-27,Harry Giles,Kings
2017-10-27,Jack Cooley,Kings
2017-10-27,Adreian Payne,Magic
2017-10-27,Jamel Artis,Magic
2017-10-27,Johnathan Motley,Mavericks
2017-10-27,Josh McRoberts,Mavericks
2017-10-27,Isaiah Whitehead,Nets
2017-10-27,Jake Wiley,Nets
2017-10-27,Jeremy Lin,Nets
2017-10-27,Billy Ouattara,Nets
2017-10-27,Monte Morris,Nuggets
2017-10-27,Torrey Craig,Nuggets
2017-10-27,Tyler Lydon,Nuggets
2017-10-27,Edmond Sumner,Pacers
2017-10-27,Dwight Buycks,Pistons
2017-10-27,Luis Montero,Pistons
2017-10-27,Chris Paul,Rockets
2017-10-27,Darrun Hilliard,Spurs
2017-10-27,Matt Costello,Spurs
2017-10-27,Alan Williams,Suns
2017-10-27,Brandon Knight,Suns
2017-10-27,Anthony Brown,Timberwolves
2017-10-27,Justin Patton,Timberwolves
2017-10-27,Devin Robinson,Wizards
2017-10-27,Markieff Morris,Wizards
2017-10-27,Cameron Payne,Bulls
2017-10-27,Zach LaVine,Bulls
2017-10-27,C.J. Williams,Clippers
2017-10-27,Jamil Wilson,Clippers
2017-10-27,JaMychal Green,Grizzlies
2017-10-27,Luke Kornet,Knicks
2017-10-27,Mindaugas Kuzminskas,Knicks
2017-10-27,Thomas Bryant,Lakers
2017-10-27,Vander Blue,Lakers
2017-10-27,Myles Turner,Pacers
2017-10-27,K.J. McDaniels,Raptors
2017-10-27,Lorenzo Brown,Raptors
2017-10-27,Malcolm Miller,Raptors
2017-10-27,Daniel Hamilton,Thunder
2017-10-27,Kyle Singler,Thunder
2017-10-27,P.J. Dozier,Thunder
2017-10-27,Wade Baldwin IV,Blazers
2017-10-27,Derrick Rose,Cavaliers
2017-10-27,London Perrantes,Cavaliers
2017-10-27,DeAndre Bembry,Hawks
2017-10-27,Hassan Whiteside,Heat
2017-10-27,Cody Zeller,Hornets
2017-10-27,Giorgios Papagiannis ,Kings
2017-10-27,Luol Deng,Lakers
2017-10-27,Joel Bolomboy,Bucks
2017-10-27,Rashad Vaughn,Bucks
2017-10-27,Isaiah Hicks,Knicks
2017-10-27,Elfrid Payton,Magic
2017-10-27,Jonas Valanciunas,Raptors
2017-10-27,Milos Tedosic,Clippers
2017-10-27,Alex Caruso,Lakers
2017-10-27,James McAdoo ,76ers
2017-10-27,Julyan Stone,Hornets
2017-10-27,JaKarr Sampson,Kings
2017-10-27,Juan Hernangomez,Nuggets
2017-10-27,Alec Peters,Suns
2017-10-27,Eric Bledsoe,Suns
2017-10-27,Mike Young,Wizards
2017-10-27,Nate Wolters,Jazz
2017-10-27,Khem Birch,Magic
2017-10-27,Trevor Ariza,Rockets
2017-10-27,Joffrey Lauvergne,Spurs
2017-10-27,Markelle Fultz,76ers
2017-10-27,Meyers Leonard,Blazers
2017-10-27,Dwyane Wade,Cavaliers
2017-10-27,Chandler Parsons,Grizzlies
2017-10-27,Tony Bradley,Jazz
2017-10-27,Boban Marjanovic,Pistons
2017-10-27,Lucas Nogueira,Raptors
2017-10-27,Briante Weber,Rockets
2017-10-27,Nene Hilario ,Rockets
2017-10-27,Gary Payton II,Bucks
2017-10-27,Paul Zipser,Bulls
2017-10-27,Dorian Finney-Smith,Mavericks
2017-10-27,Anthony Davis,Pelicans
2017-10-27,Nicolas Brussino,Hawks
2017-10-27,Treveon Graham,Hornets
2017-10-27,Ron Baker,Knicks
2017-10-27,Jordan Bell,Warriors
2017-10-28,Dante Exum,Jazz
2017-10-28,Seth Curry,Mavericks
2017-10-28,Richaun Holmes,76ers
2017-10-28,Rajon Rondo,Pelicans
2017-10-28,Sheldon Mac,Wizards
2017-10-28,Miles Plumlee,Hawks
2017-10-28,Michael Carter-Williams,Hornets
2017-10-28,Rodney McGruder,Heat
2017-10-28,Omer Asik,Pelicans
2017-10-28,Davon Reed,Suns
2017-10-28,Glenn Robinson III,Pacers
2017-10-28,Nikola Mirotic,Bulls
2017-10-28,Isaiah Thomas,Cavaliers
2017-10-28,Gordon Hayward,Celtics
2017-10-28,Kadeem Allen,Celtics
2017-10-28,Marcus Morris,Celtics
2017-10-28,Ben McLemore,Grizzlies
2017-10-28,Wayne Selden Jr.,Grizzlies
2017-10-28,Nicolas Batum,Hornets
2017-10-28,Alex Ajinca,Pelicans
2017-10-28,Frank Jackson,Pelicans
2017-10-28,Solomon Hill,Pelicans
2017-10-28,Chinanu Onuaku,Rockets
2017-10-28, Tony Parker,Spurs
2017-10-28,Kawhi Leonard,Spurs
2017-10-28,Chris Boucher,Warriors
2017-10-28,Damian Jones,Warriors
2017-10-28,John Holland,Cavaliers
2017-10-28,Furkan Korkmaz,76ers
2017-10-28,Jacob Pullen,76ers
2017-10-28,C.J. Wilcox,Blazers
2017-10-28,Noah Vonleh,Blazers
2017-10-28,Jabari Parker,Bucks
2017-10-28,Vince Hunter,Grizzlies
2017-10-28,Derrick Walton Jr.,Heat
2017-10-28,Marcus Paige,Hornets
2017-10-28,Eric Griffin,Jazz
2017-10-28,Harry Giles,Kings
2017-10-28,Jack Cooley,Kings
2017-10-28,Adreian Payne,Magic
2017-10-28,Jamel Artis,Magic
2017-10-28,Johnathan Motley,Mavericks
2017-10-28,Josh McRoberts,Mavericks
2017-10-28,Isaiah Whitehead,Nets
2017-10-28,Jake Wiley,Nets
2017-10-28,Jeremy Lin,Nets
2017-10-28,Billy Ouattara,Nets
2017-10-28,Monte Morris,Nuggets
2017-10-28,Torrey Craig,Nuggets
2017-10-28,Tyler Lydon,Nuggets
2017-10-28,Edmond Sumner,Pacers
2017-10-28,Luis Montero,Pistons
2017-10-28,Chris Paul,Rockets
2017-10-28,Darrun Hilliard,Spurs
2017-10-28,Matt Costello,Spurs
2017-10-28,Alan Williams,Suns
2017-10-28,Brandon Knight,Suns
2017-10-28,Anthony Brown,Timberwolves
2017-10-28,Justin Patton,Timberwolves
2017-10-28,Devin Robinson,Wizards
2017-10-28,Markieff Morris,Wizards
2017-10-28,Cameron Payne,Bulls
2017-10-28,Zach LaVine,Bulls
2017-10-28,C.J. Williams,Clippers
2017-10-28,Jamil Wilson,Clippers
2017-10-28,JaMychal Green,Grizzlies
2017-10-28,Luke Kornet,Knicks
2017-10-28,Mindaugas Kuzminskas,Knicks
2017-10-28,Thomas Bryant,Lakers
2017-10-28,Vander Blue,Lakers
2017-10-28,Myles Turner,Pacers
2017-10-28,K.J. McDaniels,Raptors
2017-10-28,Lorenzo Brown,Raptors
2017-10-28,Malcolm Miller,Raptors
2017-10-28,Daniel Hamilton,Thunder
2017-10-28,Kyle Singler,Thunder
2017-10-28,P.J. Dozier,Thunder
2017-10-28,Wade Baldwin IV,Blazers
2017-10-28,Derrick Rose,Cavaliers
2017-10-28,London Perrantes,Cavaliers
2017-10-28,DeAndre Bembry,Hawks
2017-10-28,Hassan Whiteside,Heat
2017-10-28,Cody Zeller,Hornets
