Date,Name,Team
2016-11-03,Jeremy Lamb,Hornets
2016-11-03,Roy Hibbert,Hornets
2016-11-03,Brook Lopez,Nets
2016-11-03,Greivis Vasquez,Nets
2016-11-03,Patrick McCaw,Warriors
2016-11-03,A.J. Hammons,Mavericks
2016-11-03,Ricky Rubio,Timberwolves
2016-11-03,Steve Novak,Bucks
2016-11-03,Doug McDermott,Bulls
2016-11-03,Michael Carter-Williams,Bulls
2016-11-03,Kay Felder,Cavaliers
2016-11-03,Boris Diaw,Jazz
2016-11-03,Will Barton,Nuggets
2016-11-03,Rakeem Christmas,Pacers
2016-11-03,Davis Bertans,Spurs
2016-11-03,Joel Embiid,76ers
2016-11-03,Al Horford,Celtics
2016-11-03,Jae Crowder,Celtics
2016-11-03,Jarell Martin,Grizzlies
2016-11-03,Christian Wood,Hornets
2016-11-03,Willy Hernangomez,Knicks
2016-11-03,Ron Artest,Lakers
2016-11-03,Timofey Mozgov,Lakers
2016-11-03,Wes Matthews Jr.,Mavericks
2016-11-03,Jeremy Lin,Nets
2016-11-03,Dante Cunningham,Pelicans
2016-11-03,John Jenkins,Suns
2016-11-03,Anthony Tolliver,Kings
2016-11-03,Stephen Zimmerman Jr.,Magic
2016-11-03, Tony Parker,Spurs
2016-11-04,Nerlens Noel,76ers
2016-11-04,Danny Green,Spurs
2016-11-04,Patrick Beverley,Rockets
2016-11-04,Jared Sullinger,Raptors
2016-11-04,Jerryd Bayless,76ers
2016-11-04,Festus Ezeli,Blazers
2016-11-04,Shabazz Napier,Blazers
2016-11-04,Michael Beasley,Bucks
2016-11-04,Cristiano Felicio,Bulls
2016-11-04,Brandan Wright,Grizzlies
2016-11-04,Chandler Parsons,Grizzlies
2016-11-04,Chris Bosh,Heat
2016-11-04,Josh McRoberts,Heat
2016-11-04,Wayne Ellington,Heat
2016-11-04,Alec Burks,Jazz
2016-11-04,Devin Harris,Mavericks
2016-11-04,Caris LeVert,Nets
2016-11-04,Quincy Pondexter,Pelicans
2016-11-04,Tyreke Evans,Pelicans
2016-11-04,Reggie Jackson ,Pistons
2016-11-04,Delon Wright,Raptors
2016-11-04,Tim Quarterman,Blazers
2016-11-04,Gordon Hayward,Jazz
2016-11-04,Marshall Plumlee,Knicks
2016-11-04,Ben Simmons,76ers
2016-11-04,Khris Middleton,Bucks
2016-11-04,Kelly Olynyk,Celtics
2016-11-04, Mike Scott,Hawks
2016-11-04,Giorgios Papagiannis ,Kings
2016-11-04,Jodie Meeks,Magic
2016-11-04,Gary Harris,Nuggets
2016-11-04,Reggie Bullock,Pistons
2016-11-04,Derrick Jones Jr.,Suns
2016-11-04,Cameron Payne,Thunder
2016-11-04,Josh Huestis,Thunder
2016-11-04,Nikola Pekovic,Timberwolves
2016-11-04,Meyers Leonard,Blazers
2016-11-04,Brice Johnson,Clippers
2016-11-04,Tiago Splitter,Hawks
2016-11-04,Danuel House,Wizards
2016-11-04,Ian Mahinmi,Wizards
2016-11-04,Rodney Stuckey,Pacers
2016-11-04,Jeremy Lamb,Hornets
2016-11-04,Roy Hibbert,Hornets
2016-11-04,Brook Lopez,Nets
2016-11-04,Greivis Vasquez,Nets
2016-11-04,Patrick McCaw,Warriors
2016-11-04,Ricky Rubio,Timberwolves
2016-11-04,Steve Novak,Bucks
2016-11-04,Michael Carter-Williams,Bulls
2016-11-04,Kay Felder,Cavaliers
2016-11-04,Boris Diaw,Jazz
2016-11-04,Will Barton,Nuggets
2016-11-04,Rakeem Christmas,Pacers
2016-11-04,Joel Embiid,76ers
2016-11-04,Al Horford,Celtics
2016-11-04,Jae Crowder,Celtics
2016-11-04,Jarell Martin,Grizzlies
2016-11-04,Christian Wood,Hornets
2016-11-04,Ron Artest,Lakers
2016-11-04,Wes Matthews Jr.,Mavericks
2016-11-04,Jeremy Lin,Nets
2016-11-04,Dante Cunningham,Pelicans
2016-11-04,John Jenkins,Suns
2016-11-04,Anthony Tolliver,Kings
2016-11-04,Stephen Zimmerman Jr.,Magic
2016-11-04, Tony Parker,Spurs
2016-11-04,R.J. Hunter,Bulls
2016-11-04,Diamond Stone,Clippers
2016-11-04,Lance Thomas,Knicks
2016-11-04,Marcelo Huertas,Lakers
2016-11-04,Dirk Nowitzki,Mavericks
2016-11-05,Nerlens Noel,76ers
2016-11-05,Danny Green,Spurs
2016-11-05,Patrick Beverley,Rockets
2016-11-05,Jared Sullinger,Raptors
2016-11-05,Jerryd Bayless,76ers
2016-11-05,Festus Ezeli,Blazers
2016-11-05,Shabazz Napier,Blazers
2016-11-05,Michael Beasley,Bucks
2016-11-05,Cristiano Felicio,Bulls
2016-11-05,Brandan Wright,Grizzlies
2016-11-05,Chandler Parsons,Grizzlies
2016-11-05,Chris Bosh,Heat
2016-11-05,Josh McRoberts,Heat
2016-11-05,Wayne Ellington,Heat
2016-11-05,Alec Burks,Jazz
2016-11-05,Devin Harris,Mavericks
2016-11-05,Caris LeVert,Nets
2016-11-05,Quincy Pondexter,Pelicans
2016-11-05,Tyreke Evans,Pelicans
2016-11-05,Reggie Jackson ,Pistons
2016-11-05,Delon Wright,Raptors
2016-11-05,Tim Quarterman,Blazers
2016-11-05,Gordon Hayward,Jazz
2016-11-05,Marshall Plumlee,Knicks
2016-11-05,Ben Simmons,76ers
2016-11-05,Khris Middleton,Bucks
2016-11-05,Kelly Olynyk,Celtics
2016-11-05, Mike Scott,Hawks
2016-11-05,Jodie Meeks,Magic
2016-11-05,Reggie Bullock,Pistons
2016-11-05,Derrick Jones Jr.,Suns
2016-11-05,Cameron Payne,Thunder
2016-11-05,Josh Huestis,Thunder
2016-11-05,Nikola Pekovic,Timberwolves
2016-11-05,Meyers Leonard,Blazers
2016-11-05,Brice Johnson,Clippers
2016-11-05,Tiago Splitter,Hawks
2016-11-05,Ian Mahinmi,Wizards
2016-11-05,Rodney Stuckey,Pacers
2016-11-05,Jeremy Lamb,Hornets
2016-11-05,Roy Hibbert,Hornets
2016-11-05,Brook Lopez,Nets
2016-11-05,Greivis Vasquez,Nets
2016-11-05,Patrick McCaw,Warriors
2016-11-05,Ricky Rubio,Timberwolves
2016-11-05,Michael Carter-Williams,Bulls
2016-11-05,Boris Diaw,Jazz
2016-11-05,Will Barton,Nuggets
2016-11-05,Rakeem Christmas,Pacers
2016-11-05,Joel Embiid,76ers
2016-11-05,Al Horford,Celtics
2016-11-05,Jae Crowder,Celtics
2016-11-05,Jarell Martin,Grizzlies
2016-11-05,Christian Wood,Hornets
2016-11-05,Ron Artest,Lakers
2016-11-05,Wes Matthews Jr.,Mavericks
2016-11-05,Jeremy Lin,Nets
2016-11-05,Dante Cunningham,Pelicans
2016-11-05,John Jenkins,Suns
2016-11-05,Anthony Tolliver,Kings
2016-11-05, Tony Parker,Spurs
2016-11-05,R.J. Hunter,Bulls
2016-11-05,Diamond Stone,Clippers
2016-11-05,Lance Thomas,Knicks
2016-11-05,Marcelo Huertas,Lakers
2016-11-05,Dirk Nowitzki,Mavericks
2016-11-05,Jason Terry,Bucks
2016-11-05,DeAndre Liggins,Cavaliers
2016-11-05,Rudy Gay,Kings
2016-11-05,Jarnell Stokes,Nuggets
2016-11-05,Lance Stephenson,Pelicans
2016-11-05,Chinanu Onuaku,Rockets
2016-11-05,John Wall ,Wizards
2016-11-06,Nerlens Noel,76ers
2016-11-06,Danny Green,Spurs
2016-11-06,Patrick Beverley,Rockets
2016-11-06,Jared Sullinger,Raptors
2016-11-06,Jerryd Bayless,76ers
2016-11-06,Festus Ezeli,Blazers
2016-11-06,Shabazz Napier,Blazers
2016-11-06,Michael Beasley,Bucks
2016-11-06,Cristiano Felicio,Bulls
2016-11-06,Brandan Wright,Grizzlies
2016-11-06,Chris Bosh,Heat
2016-11-06,Josh McRoberts,Heat
2016-11-06,Wayne Ellington,Heat
2016-11-06,Alec Burks,Jazz
2016-11-06,Devin Harris,Mavericks
2016-11-06,Caris LeVert,Nets
2016-11-06,Quincy Pondexter,Pelicans
2016-11-06,Tyreke Evans,Pelicans
2016-11-06,Reggie Jackson ,Pistons
2016-11-06,Delon Wright,Raptors
2016-11-06,Tim Quarterman,Blazers
2016-11-06,Marshall Plumlee,Knicks
2016-11-06,Ben Simmons,76ers
2016-11-06,Khris Middleton,Bucks
2016-11-06,Kelly Olynyk,Celtics
2016-11-06, Mike Scott,Hawks
2016-11-06,Jodie Meeks,Magic
2016-11-06,Reggie Bullock,Pistons
2016-11-06,Derrick Jones Jr.,Suns
2016-11-06,Cameron Payne,Thunder
2016-11-06,Josh Huestis,Thunder
2016-11-06,Nikola Pekovic,Timberwolves
2016-11-06,Meyers Leonard,Blazers
2016-11-06,Brice Johnson,Clippers
2016-11-06,Tiago Splitter,Hawks
2016-11-06,Ian Mahinmi,Wizards
2016-11-06,Rodney Stuckey,Pacers
2016-11-06,Jeremy Lamb,Hornets
2016-11-06,Roy Hibbert,Hornets
2016-11-06,Brook Lopez,Nets
2016-11-06,Greivis Vasquez,Nets
2016-11-06,Patrick McCaw,Warriors
2016-11-06,Ricky Rubio,Timberwolves
2016-11-06,Michael Carter-Williams,Bulls
2016-11-06,Boris Diaw,Jazz
2016-11-06,Will Barton,Nuggets
2016-11-06,Rakeem Christmas,Pacers
2016-11-06,Joel Embiid,76ers
2016-11-06,Al Horford,Celtics
2016-11-06,Jae Crowder,Celtics
2016-11-06,Jarell Martin,Grizzlies
2016-11-06,Christian Wood,Hornets
2016-11-06,Ron Artest,Lakers
2016-11-06,Wes Matthews Jr.,Mavericks
2016-11-06,Jeremy Lin,Nets
2016-11-06,Dante Cunningham,Pelicans
2016-11-06,John Jenkins,Suns
2016-11-06,Anthony Tolliver,Kings
2016-11-06, Tony Parker,Spurs
2016-11-06,R.J. Hunter,Bulls
2016-11-06,Diamond Stone,Clippers
2016-11-06,Dirk Nowitzki,Mavericks
2016-11-06,DeAndre Liggins,Cavaliers
2016-11-06,Jarnell Stokes,Nuggets
2016-11-06,Lance Stephenson,Pelicans
2016-11-06,Chinanu Onuaku,Rockets
2016-11-06,John Wall ,Wizards
2016-11-06,Steve Novak,Bucks
2016-11-06,Giorgios Papagiannis ,Kings
2016-11-06,Maurice N'dour,Knicks
2016-11-06,Ivica Zubac,Lakers
2016-11-06,Deron Williams,Mavericks
2016-11-06,Jonas Valanciunas,Raptors
2016-11-07,Nerlens Noel,76ers
2016-11-07,Danny Green,Spurs
2016-11-07,Patrick Beverley,Rockets
2016-11-07,Jared Sullinger,Raptors
2016-11-07,Jerryd Bayless,76ers
2016-11-07,Festus Ezeli,Blazers
2016-11-07,Shabazz Napier,Blazers
2016-11-07,Michael Beasley,Bucks
2016-11-07,Cristiano Felicio,Bulls
2016-11-07,Brandan Wright,Grizzlies
2016-11-07,Chris Bosh,Heat
2016-11-07,Josh McRoberts,Heat
2016-11-07,Wayne Ellington,Heat
2016-11-07,Alec Burks,Jazz
2016-11-07,Devin Harris,Mavericks
2016-11-07,Caris LeVert,Nets
2016-11-07,Quincy Pondexter,Pelicans
2016-11-07,Tyreke Evans,Pelicans
2016-11-07,Reggie Jackson ,Pistons
2016-11-07,Delon Wright,Raptors
2016-11-07,Tim Quarterman,Blazers
2016-11-07,Marshall Plumlee,Knicks
2016-11-07,Ben Simmons,76ers
2016-11-07,Khris Middleton,Bucks
2016-11-07,Kelly Olynyk,Celtics
2016-11-07, Mike Scott,Hawks
2016-11-07,Jodie Meeks,Magic
2016-11-07,Derrick Jones Jr.,Suns
2016-11-07,Cameron Payne,Thunder
2016-11-07,Josh Huestis,Thunder
2016-11-07,Nikola Pekovic,Timberwolves
2016-11-07,Meyers Leonard,Blazers
2016-11-07,Brice Johnson,Clippers
2016-11-07,Tiago Splitter,Hawks
2016-11-07,Ian Mahinmi,Wizards
2016-11-07,Rodney Stuckey,Pacers
2016-11-07,Jeremy Lamb,Hornets
2016-11-07,Roy Hibbert,Hornets
2016-11-07,Brook Lopez,Nets
2016-11-07,Greivis Vasquez,Nets
2016-11-07,Ricky Rubio,Timberwolves
2016-11-07,Michael Carter-Williams,Bulls
2016-11-07,Boris Diaw,Jazz
2016-11-07,Will Barton,Nuggets
2016-11-07,Rakeem Christmas,Pacers
2016-11-07,Joel Embiid,76ers
2016-11-07,Al Horford,Celtics
2016-11-07,Jae Crowder,Celtics
2016-11-07,Jarell Martin,Grizzlies
2016-11-07,Ron Artest,Lakers
2016-11-07,Wes Matthews Jr.,Mavericks
2016-11-07,Jeremy Lin,Nets
2016-11-07,Dante Cunningham,Pelicans
2016-11-07,John Jenkins,Suns
2016-11-07,Anthony Tolliver,Kings
2016-11-07, Tony Parker,Spurs
2016-11-07,R.J. Hunter,Bulls
2016-11-07,Diamond Stone,Clippers
2016-11-07,Dirk Nowitzki,Mavericks
2016-11-07,DeAndre Liggins,Cavaliers
2016-11-07,Jarnell Stokes,Nuggets
2016-11-07,Lance Stephenson,Pelicans
2016-11-07,Chinanu Onuaku,Rockets
2016-11-07,Steve Novak,Bucks
2016-11-07,Giorgios Papagiannis ,Kings
2016-11-07,Maurice N'dour,Knicks
2016-11-07,Ivica Zubac,Lakers
2016-11-07,Deron Williams,Mavericks
2016-11-07,Jonas Valanciunas,Raptors
2016-11-07,George Hill,Jazz
2016-11-07,Larry Nance Jr.,Lakers
2016-11-07,Wilson Chandler,Nuggets
2016-11-07,Henry Ellenson,Pistons
2016-11-07,Michael Gbinije,Pistons
2016-11-07,Anderson Varejao,Warriors
2016-11-07,Danuel House,Wizards
2016-11-08,Nerlens Noel,76ers
2016-11-08,Danny Green,Spurs
2016-11-08,Patrick Beverley,Rockets
2016-11-08,Jared Sullinger,Raptors
2016-11-08,Jerryd Bayless,76ers
2016-11-08,Festus Ezeli,Blazers
2016-11-08,Shabazz Napier,Blazers
2016-11-08,Michael Beasley,Bucks
2016-11-08,Cristiano Felicio,Bulls
2016-11-08,Brandan Wright,Grizzlies
2016-11-08,Chris Bosh,Heat
2016-11-08,Josh McRoberts,Heat
2016-11-08,Wayne Ellington,Heat
2016-11-08,Alec Burks,Jazz
2016-11-08,Devin Harris,Mavericks
2016-11-08,Caris LeVert,Nets
2016-11-08,Quincy Pondexter,Pelicans
2016-11-08,Tyreke Evans,Pelicans
2016-11-08,Reggie Jackson ,Pistons
2016-11-08,Delon Wright,Raptors
2016-11-08,Tim Quarterman,Blazers
2016-11-08,Marshall Plumlee,Knicks
2016-11-08,Ben Simmons,76ers
2016-11-08,Khris Middleton,Bucks
2016-11-08,Kelly Olynyk,Celtics
2016-11-08, Mike Scott,Hawks
2016-11-08,Jodie Meeks,Magic
2016-11-08,Derrick Jones Jr.,Suns
2016-11-08,Cameron Payne,Thunder
2016-11-08,Josh Huestis,Thunder
2016-11-08,Nikola Pekovic,Timberwolves
2016-11-08,Meyers Leonard,Blazers
2016-11-08,Brice Johnson,Clippers
2016-11-08,Tiago Splitter,Hawks
2016-11-08,Ian Mahinmi,Wizards
2016-11-08,Rodney Stuckey,Pacers
2016-11-08,Jeremy Lamb,Hornets
2016-11-08,Roy Hibbert,Hornets
2016-11-08,Brook Lopez,Nets
2016-11-08,Greivis Vasquez,Nets
2016-11-08,Ricky Rubio,Timberwolves
2016-11-08,Michael Carter-Williams,Bulls
2016-11-08,Boris Diaw,Jazz
2016-11-08,Will Barton,Nuggets
2016-11-08,Rakeem Christmas,Pacers
2016-11-08,Joel Embiid,76ers
2016-11-08,Al Horford,Celtics
2016-11-08,Jae Crowder,Celtics
2016-11-08,Jarell Martin,Grizzlies
2016-11-08,Wes Matthews Jr.,Mavericks
2016-11-08,Jeremy Lin,Nets
2016-11-08,Dante Cunningham,Pelicans
2016-11-08, Tony Parker,Spurs
2016-11-08,R.J. Hunter,Bulls
2016-11-08,Diamond Stone,Clippers
2016-11-08,Dirk Nowitzki,Mavericks
2016-11-08,DeAndre Liggins,Cavaliers
2016-11-08,Lance Stephenson,Pelicans
2016-11-08,Chinanu Onuaku,Rockets
2016-11-08,Steve Novak,Bucks
2016-11-08,Giorgios Papagiannis ,Kings
2016-11-08,Maurice N'dour,Knicks
2016-11-08,Ivica Zubac,Lakers
2016-11-08,Deron Williams,Mavericks
2016-11-08,Jonas Valanciunas,Raptors
2016-11-08,George Hill,Jazz
2016-11-08,Larry Nance Jr.,Lakers
2016-11-08,Wilson Chandler,Nuggets
2016-11-08,Henry Ellenson,Pistons
2016-11-08,Michael Gbinije,Pistons
2016-11-08,Anderson Varejao,Warriors
2016-11-08,Danuel House,Wizards
2016-11-08,Tony Allen,Grizzlies
2016-11-08,Malachi Richardson,Kings
2016-11-08,Darrell Arthur,Nuggets
2016-11-09,Nerlens Noel,76ers
2016-11-09,Patrick Beverley,Rockets
2016-11-09,Jared Sullinger,Raptors
2016-11-09,Jerryd Bayless,76ers
2016-11-09,Festus Ezeli,Blazers
2016-11-09,Shabazz Napier,Blazers
2016-11-09,Michael Beasley,Bucks
2016-11-09,Cristiano Felicio,Bulls
2016-11-09,Brandan Wright,Grizzlies
2016-11-09,Chris Bosh,Heat
2016-11-09,Josh McRoberts,Heat
2016-11-09,Wayne Ellington,Heat
2016-11-09,Alec Burks,Jazz
2016-11-09,Devin Harris,Mavericks
2016-11-09,Caris LeVert,Nets
2016-11-09,Quincy Pondexter,Pelicans
2016-11-09,Tyreke Evans,Pelicans
2016-11-09,Reggie Jackson ,Pistons
2016-11-09,Delon Wright,Raptors
2016-11-09,Marshall Plumlee,Knicks
2016-11-09,Ben Simmons,76ers
2016-11-09,Khris Middleton,Bucks
2016-11-09, Mike Scott,Hawks
2016-11-09,Jodie Meeks,Magic
2016-11-09,Derrick Jones Jr.,Suns
2016-11-09,Cameron Payne,Thunder
2016-11-09,Josh Huestis,Thunder
2016-11-09,Nikola Pekovic,Timberwolves
2016-11-09,Meyers Leonard,Blazers
2016-11-09,Brice Johnson,Clippers
2016-11-09,Tiago Splitter,Hawks
2016-11-09,Ian Mahinmi,Wizards
2016-11-09,Rodney Stuckey,Pacers
2016-11-09,Jeremy Lamb,Hornets
2016-11-09,Roy Hibbert,Hornets
2016-11-09,Brook Lopez,Nets
2016-11-09,Ricky Rubio,Timberwolves
2016-11-09,Michael Carter-Williams,Bulls
2016-11-09,Boris Diaw,Jazz
2016-11-09,Will Barton,Nuggets
2016-11-09,Rakeem Christmas,Pacers
2016-11-09,Joel Embiid,76ers
2016-11-09,Al Horford,Celtics
2016-11-09,Jae Crowder,Celtics
2016-11-09,Jarell Martin,Grizzlies
2016-11-09,Wes Matthews Jr.,Mavericks
2016-11-09,Jeremy Lin,Nets
2016-11-09,Dante Cunningham,Pelicans
2016-11-09, Tony Parker,Spurs
2016-11-09,R.J. Hunter,Bulls
2016-11-09,Diamond Stone,Clippers
2016-11-09,Dirk Nowitzki,Mavericks
2016-11-09,DeAndre Liggins,Cavaliers
2016-11-09,Lance Stephenson,Pelicans
2016-11-09,Chinanu Onuaku,Rockets
2016-11-09,Steve Novak,Bucks
2016-11-09,Giorgios Papagiannis ,Kings
2016-11-09,Ivica Zubac,Lakers
2016-11-09,Deron Williams,Mavericks
2016-11-09,Jonas Valanciunas,Raptors
2016-11-09,George Hill,Jazz
2016-11-09,Larry Nance Jr.,Lakers
2016-11-09,Wilson Chandler,Nuggets
2016-11-09,Henry Ellenson,Pistons
2016-11-09,Michael Gbinije,Pistons
2016-11-09,Anderson Varejao,Warriors
2016-11-09,Danuel House,Wizards
2016-11-09,Tony Allen,Grizzlies
2016-11-09,Malachi Richardson,Kings
2016-11-09,Darrell Arthur,Nuggets
2016-11-09,Al-Farouq Aminu,Blazers
2016-11-09,Ron Baker,Knicks
2016-11-09,Andrew Bogut,Mavericks
2016-11-09,Jose Barea ,Mavericks
2016-11-09,Isaiah Whitehead,Nets
2016-11-09,Terrence Ross,Raptors
2016-11-09,Bryn Forbes,Spurs
2016-11-09,Bradley Beal,Wizards
2016-11-10,Nerlens Noel,76ers
2016-11-10,Patrick Beverley,Rockets
2016-11-10,Jared Sullinger,Raptors
2016-11-10,Jerryd Bayless,76ers
2016-11-10,Festus Ezeli,Blazers
2016-11-10,Shabazz Napier,Blazers
2016-11-10,Michael Beasley,Bucks
2016-11-10,Cristiano Felicio,Bulls
2016-11-10,Brandan Wright,Grizzlies
2016-11-10,Chris Bosh,Heat
2016-11-10,Josh McRoberts,Heat
2016-11-10,Wayne Ellington,Heat
2016-11-10,Alec Burks,Jazz
2016-11-10,Devin Harris,Mavericks
2016-11-10,Caris LeVert,Nets
2016-11-10,Quincy Pondexter,Pelicans
2016-11-10,Tyreke Evans,Pelicans
2016-11-10,Reggie Jackson ,Pistons
2016-11-10,Delon Wright,Raptors
2016-11-10,Marshall Plumlee,Knicks
2016-11-10,Ben Simmons,76ers
2016-11-10,Khris Middleton,Bucks
2016-11-10, Mike Scott,Hawks
2016-11-10,Jodie Meeks,Magic
2016-11-10,Derrick Jones Jr.,Suns
2016-11-10,Cameron Payne,Thunder
2016-11-10,Josh Huestis,Thunder
2016-11-10,Nikola Pekovic,Timberwolves
2016-11-10,Meyers Leonard,Blazers
2016-11-10,Brice Johnson,Clippers
2016-11-10,Tiago Splitter,Hawks
2016-11-10,Ian Mahinmi,Wizards
2016-11-10,Rodney Stuckey,Pacers
2016-11-10,Jeremy Lamb,Hornets
2016-11-10,Roy Hibbert,Hornets
2016-11-10,Brook Lopez,Nets
2016-11-10,Ricky Rubio,Timberwolves
2016-11-10,Michael Carter-Williams,Bulls
2016-11-10,Boris Diaw,Jazz
2016-11-10,Will Barton,Nuggets
2016-11-10,Rakeem Christmas,Pacers
2016-11-10,Joel Embiid,76ers
2016-11-10,Al Horford,Celtics
2016-11-10,Jae Crowder,Celtics
2016-11-10,Jarell Martin,Grizzlies
2016-11-10,Wes Matthews Jr.,Mavericks
2016-11-10,Jeremy Lin,Nets
2016-11-10,Dante Cunningham,Pelicans
2016-11-10, Tony Parker,Spurs
2016-11-10,R.J. Hunter,Bulls
2016-11-10,Diamond Stone,Clippers
2016-11-10,Dirk Nowitzki,Mavericks
2016-11-10,DeAndre Liggins,Cavaliers
2016-11-10,Lance Stephenson,Pelicans
2016-11-10,Chinanu Onuaku,Rockets
2016-11-10,Steve Novak,Bucks
2016-11-10,Giorgios Papagiannis ,Kings
2016-11-10,Ivica Zubac,Lakers
2016-11-10,Deron Williams,Mavericks
2016-11-10,Jonas Valanciunas,Raptors
2016-11-10,George Hill,Jazz
2016-11-10,Wilson Chandler,Nuggets
2016-11-10,Henry Ellenson,Pistons
2016-11-10,Michael Gbinije,Pistons
2016-11-10,Danuel House,Wizards
2016-11-10,Tony Allen,Grizzlies
2016-11-10,Malachi Richardson,Kings
2016-11-10,Darrell Arthur,Nuggets
2016-11-10,Al-Farouq Aminu,Blazers
2016-11-10,Ron Baker,Knicks
2016-11-10,Andrew Bogut,Mavericks
2016-11-10,Jose Barea ,Mavericks
2016-11-10,Isaiah Whitehead,Nets
2016-11-10,Terrence Ross,Raptors
2016-11-10,Bryn Forbes,Spurs
2016-11-10,Bradley Beal,Wizards
2016-11-10,Ron Artest,Lakers
2016-11-10,James McAdoo ,Warriors
2016-11-11,Nerlens Noel,76ers
2016-11-11,Patrick Beverley,Rockets
2016-11-11,Jared Sullinger,Raptors
2016-11-11,Jerryd Bayless,76ers
2016-11-11,Festus Ezeli,Blazers
2016-11-11,Shabazz Napier,Blazers
2016-11-11,Michael Beasley,Bucks
2016-11-11,Cristiano Felicio,Bulls
2016-11-11,Brandan Wright,Grizzlies
2016-11-11,Chris Bosh,Heat
2016-11-11,Josh McRoberts,Heat
2016-11-11,Wayne Ellington,Heat
2016-11-11,Alec Burks,Jazz
2016-11-11,Devin Harris,Mavericks
2016-11-11,Caris LeVert,Nets
2016-11-11,Quincy Pondexter,Pelicans
2016-11-11,Tyreke Evans,Pelicans
2016-11-11,Reggie Jackson ,Pistons
2016-11-11,Delon Wright,Raptors
2016-11-11,Marshall Plumlee,Knicks
2016-11-11,Ben Simmons,76ers
2016-11-11,Khris Middleton,Bucks
2016-11-11, Mike Scott,Hawks
2016-11-11,Jodie Meeks,Magic
2016-11-11,Derrick Jones Jr.,Suns
2016-11-11,Cameron Payne,Thunder
2016-11-11,Josh Huestis,Thunder
2016-11-11,Nikola Pekovic,Timberwolves
2016-11-11,Meyers Leonard,Blazers
2016-11-11,Brice Johnson,Clippers
2016-11-11,Tiago Splitter,Hawks
2016-11-11,Ian Mahinmi,Wizards
2016-11-11,Rodney Stuckey,Pacers
2016-11-11,Jeremy Lamb,Hornets
2016-11-11,Brook Lopez,Nets
2016-11-11,Ricky Rubio,Timberwolves
2016-11-11,Michael Carter-Williams,Bulls
2016-11-11,Boris Diaw,Jazz
2016-11-11,Will Barton,Nuggets
2016-11-11,Rakeem Christmas,Pacers
2016-11-11,Joel Embiid,76ers
2016-11-11,Al Horford,Celtics
2016-11-11,Jae Crowder,Celtics
2016-11-11,Jarell Martin,Grizzlies
2016-11-11,Wes Matthews Jr.,Mavericks
2016-11-11,Jeremy Lin,Nets
2016-11-11,Dante Cunningham,Pelicans
2016-11-11,R.J. Hunter,Bulls
2016-11-11,Diamond Stone,Clippers
2016-11-11,Dirk Nowitzki,Mavericks
2016-11-11,DeAndre Liggins,Cavaliers
2016-11-11,Lance Stephenson,Pelicans
2016-11-11,Steve Novak,Bucks
2016-11-11,Giorgios Papagiannis ,Kings
2016-11-11,Ivica Zubac,Lakers
2016-11-11,Deron Williams,Mavericks
2016-11-11,George Hill,Jazz
2016-11-11,Wilson Chandler,Nuggets
2016-11-11,Henry Ellenson,Pistons
2016-11-11,Michael Gbinije,Pistons
2016-11-11,Tony Allen,Grizzlies
2016-11-11,Malachi Richardson,Kings
2016-11-11,Darrell Arthur,Nuggets
2016-11-11,Al-Farouq Aminu,Blazers
2016-11-11,Andrew Bogut,Mavericks
2016-11-11,Jose Barea ,Mavericks
2016-11-11,Isaiah Whitehead,Nets
2016-11-11,Bradley Beal,Wizards
2016-11-11,Ron Artest,Lakers
2016-11-11,James McAdoo ,Warriors
2016-11-11,Goran Dragic,Heat
2016-11-11,Michael Kidd-Gilchrist,Hornets
2016-11-11,Maurice N'dour,Knicks
2016-11-11,Stephen Zimmerman Jr.,Magic
2016-11-11,Danny Green,Spurs
2016-11-11,Nicolas Laprovittola,Spurs
2016-11-12,Nerlens Noel,76ers
2016-11-12,Patrick Beverley,Rockets
2016-11-12,Jared Sullinger,Raptors
2016-11-12,Jerryd Bayless,76ers
2016-11-12,Festus Ezeli,Blazers
2016-11-12,Shabazz Napier,Blazers
2016-11-12,Michael Beasley,Bucks
2016-11-12,Cristiano Felicio,Bulls
2016-11-12,Brandan Wright,Grizzlies
2016-11-12,Chris Bosh,Heat
2016-11-12,Wayne Ellington,Heat
2016-11-12,Alec Burks,Jazz
2016-11-12,Devin Harris,Mavericks
2016-11-12,Caris LeVert,Nets
2016-11-12,Quincy Pondexter,Pelicans
2016-11-12,Tyreke Evans,Pelicans
2016-11-12,Reggie Jackson ,Pistons
2016-11-12,Delon Wright,Raptors
2016-11-12,Marshall Plumlee,Knicks
2016-11-12,Ben Simmons,76ers
2016-11-12,Khris Middleton,Bucks
2016-11-12, Mike Scott,Hawks
2016-11-12,Jodie Meeks,Magic
2016-11-12,Derrick Jones Jr.,Suns
2016-11-12,Cameron Payne,Thunder
2016-11-12,Josh Huestis,Thunder
2016-11-12,Nikola Pekovic,Timberwolves
2016-11-12,Meyers Leonard,Blazers
2016-11-12,Brice Johnson,Clippers
2016-11-12,Tiago Splitter,Hawks
2016-11-12,Ian Mahinmi,Wizards
2016-11-12,Rodney Stuckey,Pacers
2016-11-12,Jeremy Lamb,Hornets
2016-11-12,Brook Lopez,Nets
2016-11-12,Michael Carter-Williams,Bulls
2016-11-12,Boris Diaw,Jazz
2016-11-12,Will Barton,Nuggets
2016-11-12,Joel Embiid,76ers
