Date,Team,Name,In_Out
2016-11-07,Warriors,Patrick McCaw,In
2016-11-07,Wizards,Danuel House,Out
2016-11-07,Wizards,John Wall ,In
2016-11-07,Pistons,Reggie Bullock,In
2016-11-07,Pistons,Reggie Bullock,Out
2016-11-08,Grizzlies,Tony Allen,Out
2016-11-08,Grizzlies,Chandler Parsons,In
2016-11-08,Kings,Malachi Richardson,Out
2016-11-08,Kings,Anthony Tolliver,In
2016-11-08,Lakers,Larry Nance Jr.,Out
2016-11-08,Lakers,Ron Artest,In
2016-11-08,Nuggets,Darrell Arthur,Out
2016-11-08,Nuggets,Wilson Chandler,Out
2016-11-08,Nuggets,Jarnell Stokes,In
2016-11-08,Suns,John Jenkins,In
2016-11-09,76ers,Joel Embiid,Out
2016-11-09,Blazers,Al-Farouq Aminu,Out
2016-11-09,Blazers,Tim Quarterman,In
2016-11-09,Celtics,Kelly Olynyk,In
2016-11-09,Knicks,Ron Baker,Out
2016-11-09,Knicks,Maurice N'dour,In
2016-11-09,Magic,Stephen Zimmerman Jr.,In
2016-11-09,Mavericks,Andrew Bogut,Out
2016-11-09,Mavericks,Jose Barea ,Out
2016-11-09,Mavericks,Wes Matthews Jr.,Out
2016-11-09,Nets,Isaiah Whitehead,Out
2016-11-09,Raptors,Terrence Ross,Out
2016-11-09,Rockets,Chinanu Onuaku,Out
2016-11-09,Spurs,Bryn Forbes,Out
2016-11-09,Spurs,Danny Green,In
2016-11-09,Wizards,Bradley Beal,Out
2016-11-09,Nets,Greivis Vasquez,In
2016-11-10,Kings,Anthony Tolliver,In
2016-11-10,Lakers,Ivica Zubac,Out
2016-11-10,Lakers,Ron Artest,Out
2016-11-10,Lakers,Larry Nance Jr.,In
2016-11-10,Warriors,James McAdoo ,Out
2016-11-10,Warriors,Anderson Varejao,In
2016-11-11,Heat,Goran Dragic,Out
2016-11-11,Hornets,Michael Kidd-Gilchrist,Out
2016-11-11,Hornets,Roy Hibbert,In
2016-11-11,Knicks,Maurice N'dour,Out
2016-11-11,Knicks,Ron Baker,In
2016-11-11,Magic,Stephen Zimmerman Jr.,Out
2016-11-11,Raptors,Jonas Valanciunas,In
2016-11-11,Raptors,Terrence Ross,In
2016-11-11,Rockets,Chinanu Onuaku,In
2016-11-11,Spurs,Danny Green,Out
2016-11-11,Spurs,Nicolas Laprovittola,Out
2016-11-11,Spurs, Tony Parker,In
2016-11-11,Spurs,Bryn Forbes,In
2016-11-11,Wizards,Bradley Beal,Out
2016-11-11,Wizards,Danuel House,In
2016-11-12,76ers,Joel Embiid,Out
2016-11-12,Bulls,Doug McDermott,Out
2016-11-12,Clippers,Wes Johnson,Out
2016-11-12,Clippers,Diamond Stone,In
2016-11-12,Heat,Josh McRoberts,In
2016-11-12,Knicks,Lance Thomas,Out
2016-11-12,Knicks,Ron Baker,Out
2016-11-12,Knicks,Maurice N'dour,In
2016-11-12,Nets,Chris McCullough,Out
2016-11-12,Nuggets,Jarnell Stokes,Out
2016-11-12,Nuggets,Wilson Chandler,In
2016-11-12,Pacers,Paul George,Out
2016-11-12,Pacers,Rakeem Christmas,In
2016-11-12,Spurs,Dejounte Murray,Out
2016-11-12,Spurs,Danny Green,In
2016-11-12,Timberwolves,Brandon Rush,Out
2016-11-12,Timberwolves,Ricky Rubio,In
2016-11-12,Wizards,John Wall ,Out
2016-11-12,Nets,Isaiah Whitehead,In
2016-11-12,Wizards,Bradley Beal,In
2016-11-12,Nets,Isaiah Whitehead,Out
2016-11-12,Wizards,Bradley Beal,Out
2016-11-13,Cavaliers,J.R. Smith,Out
2016-11-13,Cavaliers,DeAndre Liggins,In
2016-11-13,Hornets,Aaron Harrison,Out
2016-11-13,Hornets,Michael Kidd-Gilchrist,In
2016-11-13,Lakers,Marcelo Huertas,Out
2016-11-13,Lakers,Ivica Zubac,In
2016-11-13,Magic,Stephen Zimmerman Jr.,In
2016-11-13,Nuggets,Gary Harris,Out
2016-11-13,Rockets,Chinanu Onuaku,Out
2016-11-13,Timberwolves,Shabazz Muhammad,Out
2016-11-13,Timberwolves,Zach LaVine,Out
2016-11-13,Timberwolves,Brandon Rush,In
2016-11-13,Timberwolves,Brandon Rush,Out
2016-11-14,Bulls,Rajon Rondo,Out
2016-11-14,Jazz,Rodney Hood,Out
2016-11-14,Jazz,Boris Diaw,In
2016-11-14,Knicks,Lance Thomas,Out
2016-11-14,Knicks,Ron Baker,In
2016-11-14,Magic,Stephen Zimmerman Jr.,Out
2016-11-14,Mavericks,Andrew Bogut,In
2016-11-14,Mavericks,Jose Barea ,In
2016-11-14,Mavericks,Wes Matthews Jr.,In
2016-11-14,Nets,Chris McCullough,In
2016-11-14,Pacers,Rakeem Christmas,Out
2016-11-14,Pacers,Paul George,In
2016-11-14,Pelicans,E'Twaun Moore,Out
2016-11-14,Pistons,Andre Drummond,Out
2016-11-14,Pistons,Henry Ellenson,In
2016-11-14,Rockets,Chinanu Onuaku,In
2016-11-14,Spurs,Bryn Forbes,Out
2016-11-14,Spurs,Dejounte Murray,In
2016-11-15,Bulls,Doug McDermott,Out
2016-11-15,Bulls,Rajon Rondo,Out
2016-11-15,Bulls,R.J. Hunter,In
2016-11-15,Heat,Justise Winslow,Out
2016-11-15,Jazz,Derrick Favors,Out
2016-11-15,Lakers,Ivica Zubac,Out
2016-11-15,Lakers,Marcelo Huertas,In
2016-11-15,Mavericks,Quincy Acy,Out
2016-11-15,Nets,Isaiah Whitehead,In
2016-11-15,Raptors,DeMarre Carroll,Out
2016-11-15,Spurs,Dewayne Dedmon,Out
2016-11-15,Timberwolves,Zach LaVine,In
2016-11-15,Nuggets,Jarnell Stokes,In
2016-11-16,76ers,Joel Embiid,Out
2016-11-16,Cavaliers,LeBron James,Out
2016-11-16,Grizzlies,Brandan Wright,Out
2016-11-16,Hawks,Dwight Howard,Out
2016-11-16,Hawks,Thabo Sefolosha,Out
2016-11-16,Magic,Stephen Zimmerman Jr.,In
2016-11-16,Mavericks,Deron Williams,In
2016-11-16,Nuggets,Gary Harris,Out
2016-11-16,Pelicans,Anthony Davis,Out
2016-11-16,Pelicans,E'Twaun Moore,In
2016-11-16,Pistons,Andre Drummond,In
2016-11-16,Raptors,DeMarre Carroll,In
2016-11-16,Rockets,Chinanu Onuaku,Out
2016-11-16,Spurs,Dewayne Dedmon,Out
2016-11-16,Spurs,Bryn Forbes,In
2016-11-16,Suns,John Jenkins,Out
2016-11-16,Wizards,John Wall ,In
2016-11-16,Wizards,Danuel House,Out
2016-11-17,Heat,Goran Dragic,In
2016-11-17,Hornets,Treveon Graham,Out
2016-11-17,Jazz,Derrick Favors,Out
2016-11-17,Jazz,Rodney Hood,In
2016-11-17,Mavericks,Jose Barea ,Out
2016-11-17,Pelicans,Alex Ajinca,Out
2016-11-17,Rockets,Kyle Wiltjer,Out
2016-11-17,Rockets,Patrick Beverley,In
2016-11-17,Wizards,Bradley Beal,In
2016-11-18,Cavaliers,Kay Felder,Out
2016-11-18,Cavaliers,J.R. Smith,In
2016-11-18,Cavaliers,LeBron James,In
2016-11-18,Grizzlies,Troy Daniels,Out
2016-11-18,Grizzlies,Tony Allen,In
2016-11-18,Hawks,Dwight Howard,In
2016-11-18,Hornets,Christian Wood,Out
2016-11-18,Lakers,D'Angelo Russell,Out
2016-11-18,Lakers,Ron Artest,In
2016-11-18,Mavericks,Deron Williams,Out
2016-11-18,Pacers,C.J. Miles,Out
2016-11-18,Pacers,Paul George,Out
2016-11-18,Pacers,Rodney Stuckey,In
2016-11-18,Pelicans,Anthony Davis,In
2016-11-18,Pistons,Reggie Bullock,In
2016-11-18,Spurs,Bryn Forbes,Out
2016-11-18,Spurs,Nicolas Laprovittola,In
2016-11-18,Suns,T.J. Warren,Out
2016-11-18,Suns,John Jenkins,In
2016-11-18,Thunder,Semaj Christon,Out
2016-11-18,Warriors,Anderson Varejao,Out
2016-11-18,Warriors,James McAdoo ,In
2016-11-18,Hornets,Jeremy Lamb,In
2016-11-18,Hornets,Jeremy Lamb,Out
2016-11-18,Lakers,Ivica Zubac,Out
2016-11-19,Bucks,Rashad Vaughn,Out
2016-11-19,Bucks,Steve Novak,In
2016-11-19,Bulls,Rajon Rondo,In
2016-11-19,Celtics,Demetrius Jackson,Out
2016-11-19,Celtics,Jordan Mickey,Out
2016-11-19,Celtics,Al Horford,In
2016-11-19,Celtics,Jae Crowder,In
2016-11-19,Grizzlies,Chandler Parsons,Out
2016-11-19,Grizzlies,Troy Daniels,In
2016-11-19,Hornets,Cody Zeller,Out
2016-11-19,Pacers,C.J. Miles,Out
2016-11-19,Rockets,Montrezl Harrell,Out
2016-11-19,Suns,T.J. Warren,Out
2016-11-19,Suns,Derrick Jones Jr.,In
2016-11-19,Timberwolves,Brandon Rush,Out
2016-11-19,Timberwolves,Shabazz Muhammad,In
2016-11-19,Warriors,James McAdoo ,Out
2016-11-19,Warriors,Anderson Varejao,In
2016-11-20,Bulls,Dwyane Wade,Out
2016-11-20,Bulls,Paul Zipser,Out
2016-11-20,Heat,Willie Reed,Out
2016-11-20,Knicks,Joakim Noah,Out
2016-11-20,Lakers,Ron Artest,Out
2016-11-20,Lakers,D'Angelo Russell,In
2016-11-20,Nuggets,Darrell Arthur,In
2016-11-20,Nuggets,Will Barton,In
2016-11-20,Pacers,C.J. Miles,Out
2016-11-20,Pacers,Kevin Seraphin,Out
2016-11-20,Raptors,Bruno Caboclo,Out
2016-11-20,Raptors,Delon Wright,In
2016-11-20,Thunder,Semaj Christon,Out
2016-11-20,Thunder,Josh Huestis,In
2016-11-20,Knicks,Marshall Plumlee,In
2016-11-21,76ers,Timothe Luwawu-Cabarrot,Out
2016-11-21,76ers,Jerryd Bayless,In
2016-11-21,Clippers,Diamond Stone,Out
2016-11-21,Clippers,Wes Johnson,In
2016-11-21,Hornets,Cody Zeller,Out
2016-11-21,Hornets,Treveon Graham,Out
2016-11-21,Hornets,Aaron Harrison,In
2016-11-21,Lakers,D'Angelo Russell,Out
2016-11-21,Mavericks,Andrew Bogut,Out
2016-11-21,Pacers,C.J. Miles,Out
2016-11-21,Pacers,Myles Turner,Out
2016-11-21,Pacers,Kevin Seraphin,In
2016-11-21,Raptors,Delon Wright,Out
2016-11-21,Raptors,DeMarre Carroll,Out
2016-11-21,Rockets,Montrezl Harrell,In
2016-11-21,Spurs, Tony Parker,Out
2016-11-21,Spurs,LaMarcus Aldridge,Out
2016-11-21,Spurs,Nicolas Laprovittola,Out
2016-11-21,Timberwolves,Brandon Rush,In
2016-11-21,Warriors,Anderson Varejao,Out
2016-11-21,Warriors,James McAdoo ,In
2016-11-21,Hornets,Christian Wood,In
2016-11-21,Hornets,Christian Wood,Out
2016-11-21,Pacers,Rakeem Christmas,In
2016-11-21,Spurs,Bryn Forbes,In
2016-11-22,Bulls,Dwyane Wade,In
2016-11-22,Hawks,Thabo Sefolosha,In
2016-11-22,Lakers,D'Angelo Russell,Out
2016-11-22,Lakers,Ron Artest,In
2016-11-22,Thunder,Josh Huestis,Out
2016-11-22,Thunder,Semaj Christon,In
2016-11-22,Lakers,Ivica Zubac,In
2016-11-23,76ers,Gerald Henderson Jr.,Out
2016-11-23,76ers,Richaun Holmes,Out
2016-11-23,Grizzlies,James Ennis,Out
2016-11-23,Hawks,Kyle Korver,Out
2016-11-23,Hornets,Aaron Harrison,Out
2016-11-23,Hornets,Christian Wood,In
2016-11-23,Hornets,Jeremy Lamb,In
2016-11-23,Hornets,Treveon Graham,In
2016-11-23,Jazz,George Hill,In
2016-11-23,Lakers,Julius Randle,Out
2016-11-23,Magic,Stephen Zimmerman Jr.,Out
2016-11-23,Mavericks,Jose Barea ,Out
2016-11-23,Mavericks,Andrew Bogut,In
2016-11-23,Mavericks,Dirk Nowitzki,In
2016-11-23,Nuggets,Danilo Gallinari,Out
2016-11-23,Pacers,Joe Young,Out
2016-11-23,Pacers,Kevin Seraphin,Out
2016-11-23,Pacers,Myles Turner,In
2016-11-23,Pacers,Paul George,In
2016-11-23,Raptors,Delon Wright,Out
2016-11-23,Raptors,DeMarre Carroll,In
2016-11-23,Rockets,Chinanu Onuaku,In
2016-11-23,Spurs,Bryn Forbes,Out
2016-11-23,Spurs,Nicolas Laprovittola,In
2016-11-23,Suns,T.J. Warren,Out
2016-11-23,Warriors,James McAdoo ,Out
2016-11-23,Warriors,Anderson Varejao,In
2016-11-24,Nuggets,Juan Hernangomez,Out
2016-11-24,Pelicans,Dante Cunningham,Out
2016-11-25,76ers,Joel Embiid,Out
2016-11-25,76ers,Gerald Henderson Jr.,In
2016-11-25,76ers,Richaun Holmes,In
2016-11-25,76ers,Timothe Luwawu-Cabarrot,In
2016-11-25,Bucks,Steve Novak,Out
2016-11-25,Bucks,Rashad Vaughn,In
2016-11-25,Bulls,Michael Carter-Williams,Out
2016-11-25,Cavaliers,Kay Felder,In
2016-11-25,Hawks,Kyle Korver,In
2016-11-25,Heat,Goran Dragic,Out
2016-11-25,Hornets,Christian Wood,Out
2016-11-25,Hornets,Cody Zeller,In
2016-11-25,Knicks,Marshall Plumlee,Out
2016-11-25,Knicks,Joakim Noah,In
2016-11-25,Lakers,Nick Young,Out
2016-11-25,Magic,Stephen Zimmerman Jr.,In
2016-11-25,Mavericks,Deron Williams,In
2016-11-25,Nets,Rondae Hollis-Jefferson,Out
2016-11-25,Nuggets,Juan Hernangomez,Out
2016-11-25,Nuggets,Will Barton,Out
2016-11-25,Pacers,Kevin Seraphin,Out
2016-11-25,Pacers,Paul George,Out
2016-11-25,Pacers,Joe Young,In
2016-11-25,Pacers,Kevin Seraphin,In
2016-11-25,Pistons,Reggie Bullock,Out
2016-11-25,Pistons,Michael Gbinije,In
2016-11-25,Raptors,Delon Wright,Out
2016-11-25,Warriors,Anderson Varejao,Out
2016-11-25,Warriors,James McAdoo ,In
2016-11-25,Wizards,Danuel House,Out
2016-11-25,Nuggets,Gary Harris,In
2016-11-25,Pacers,Rakeem Christmas,Out
2016-11-25,Rockets,Chinanu Onuaku,Out
2016-11-25,Suns,Derrick Jones Jr.,Out
2016-11-25,Nuggets,Gary Harris,Out
2016-11-26,Hornets,Marvin Williams,Out
2016-11-26,Hornets,Nicolas Batum,Out
2016-11-26,Hornets,Christian Wood,In
2016-11-26,Spurs,Manu Ginobili,Out
2016-11-26,Spurs,Bryn Forbes,In
2016-11-26,Warriors,Draymond Green,Out
2016-11-26,Warriors,Ian Clark,Out
2016-11-26,Warriors,Anderson Varejao,In
2016-11-26,Wizards,Daniel Ochefu,Out
2016-11-26,Wizards,Ian Mahinmi,In
2016-11-27,76ers,Jerryd Bayless,Out
2016-11-27,76ers,Joel Embiid,In
2016-11-27,Bucks,Rashad Vaughn,Out
2016-11-27,Bucks,Steve Novak,In
2016-11-27,Cavaliers,Iman Shumpert,Out
2016-11-27,Heat,Dion Waiters,Out
2016-11-27,Lakers,Nick Young,In
2016-11-27,Magic,Jeff Green,Out
2016-11-27,Mavericks,Dirk Nowitzki,Out
2016-11-27,Nuggets,Gary Harris,Out
2016-11-27,Pacers,Kevin Seraphin,Out
2016-11-27,Pelicans,Alex Ajinca,In
2016-11-27,Rockets,Bobby Brown,Out
2016-11-27,Rockets,Chinanu Onuaku,In
2016-11-27,Rockets,Kyle Wiltjer,In
2016-11-27,Suns,Jared Dudley,Out
2016-11-27,Nuggets,Will Barton,In
2016-11-27,Nuggets,Will Barton,Out
2016-11-28,76ers,Joel Embiid,Out
2016-11-28,Celtics,Jordan Mickey,In
2016-11-28,Heat,Dion Waiters,Out
2016-11-28,Heat,Tyler Johnson,Out
2016-11-28,Heat,Goran Dragic,In
2016-11-28,Heat,Wayne Ellington,In
2016-11-28,Hornets,Christian Wood,Out
2016-11-28,Hornets,Aaron Harrison,In
2016-11-28,Hornets,Nicolas Batum,In
2016-11-28,Raptors,Delon Wright,Out
2016-11-28,Raptors,Bruno Caboclo,In
2016-11-28,Warriors,James McAdoo ,Out
2016-11-28,Warriors,Draymond Green,In
2016-11-28,Warriors,Ian Clark,In
2016-11-28,Wizards,Ian Mahinmi,Out
2016-11-28,Wizards,Daniel Ochefu,In
2016-11-29,Cavaliers,Iman Shumpert,In
2016-11-29,Clippers,Blake Griffin,Out
2016-11-29,Grizzlies,Mike Conley Jr.,Out
2016-11-29,Grizzlies,Vince Carter,Out
2016-11-29,Lakers,Julius Randle,In
