Profit,Params
-298.0754127640452,"[1000, 0.01, 5, 100, 1, 8, 0]"
148.08980205999316,"[1000, 0.01, 5, 100, 3, 3, 0]"
-125.18361844536403,"[1000, 0.01, 5, 100, 3, 5, 0]"
-276.7710649379582,"[1000, 0.01, 5, 100, 3, 8, 0]"
73.08980205999325,"[1000, 0.01, 5, 100, 5, 3, 0]"
-141.06597138654053,"[1000, 0.01, 5, 100, 5, 5, 0]"
-258.07541276404527,"[1000, 0.01, 5, 100, 5, 8, 0]"
161.31560851160606,"[1000, 0.01, 5, 100, 10, 3, 0]"
-125.18361844536403,"[1000, 0.01, 5, 100, 10, 5, 0]"
-313.07541276404515,"[1000, 0.01, 5, 100, 10, 8, 0]"
32.75805760051068,"[1000, 0.01, 5, 500, 1, 3, 0]"
-141.06597138654053,"[1000, 0.01, 5, 500, 1, 5, 0]"
-192.24207943071178,"[1000, 0.01, 5, 500, 1, 8, 0]"
113.4226303212141,"[1000, 0.01, 5, 500, 3, 3, 0]"
-141.06597138654053,"[1000, 0.01, 5, 500, 3, 5, 0]"
-298.0754127640452,"[1000, 0.01, 5, 500, 3, 8, 0]"
177.56527094931985,"[1000, 0.01, 5, 500, 5, 3, 0]"
-141.06597138654053,"[1000, 0.01, 5, 500, 5, 5, 0]"
-298.0754127640452,"[1000, 0.01, 5, 500, 5, 8, 0]"
148.08980205999316,"[1000, 0.01, 5, 500, 10, 3, 0]"
-125.18361844536403,"[1000, 0.01, 5, 500, 10, 5, 0]"
-177.24207943071178,"[1000, 0.01, 5, 500, 10, 8, 0]"
148.08980205999316,"[1000, 0.01, 5, 1000, 1, 3, 0]"
-141.06597138654053,"[1000, 0.01, 5, 1000, 1, 5, 0]"
-224.74207943071184,"[1000, 0.01, 5, 1000, 1, 8, 0]"
185.84304872709762,"[1000, 0.01, 5, 1000, 3, 3, 0]"
-156.94832432771702,"[1000, 0.01, 5, 1000, 3, 5, 0]"
-239.7420794307118,"[1000, 0.01, 5, 1000, 3, 8, 0]"
198.06527094931982,"[1000, 0.01, 5, 1000, 5, 3, 0]"
-125.18361844536403,"[1000, 0.01, 5, 1000, 5, 5, 0]"
-326.301219215658,"[1000, 0.01, 5, 1000, 5, 8, 0]"
230.79763032121397,"[1000, 0.01, 5, 1000, 10, 3, 0]"
-125.18361844536403,"[1000, 0.01, 5, 1000, 10, 5, 0]"
-224.74207943071184,"[1000, 0.01, 5, 1000, 10, 8, 0]"
154.42523917582685,"[1000, 0.01, 10, 10, 1, 3, 0]"
-219.82145924448287,"[1000, 0.01, 10, 10, 1, 5, 0]"
-362.623077197729,"[1000, 0.01, 10, 10, 1, 8, 0]"
301.80467390771224,"[1000, 0.01, 10, 10, 3, 3, 0]"
58.86473038288341,"[1000, 0.01, 10, 10, 3, 5, 0]"
-395.5235614840988,"[1000, 0.01, 10, 10, 3, 8, 0]"
108.85230743360637,"[1000, 0.01, 10, 10, 5, 3, 0]"
-67.28983869112295,"[1000, 0.01, 10, 10, 5, 5, 0]"
-342.59996590042414,"[1000, 0.01, 10, 10, 5, 8, 0]"
214.64891278903545,"[1000, 0.01, 10, 10, 10, 3, 0]"
-126.61402778705141,"[1000, 0.01, 10, 10, 10, 5, 0]"
-365.98269353069736,"[1000, 0.01, 10, 10, 10, 8, 0]"
309.1209733933003,"[1000, 0.01, 10, 100, 1, 3, 0]"
-103.39842902551993,"[1000, 0.01, 10, 100, 1, 5, 0]"
-298.53613597802917,"[1000, 0.01, 10, 100, 1, 8, 0]"
333.35750518567903,"[1000, 0.01, 10, 100, 3, 3, 0]"
-191.28409443537888,"[1000, 0.01, 10, 100, 3, 5, 0]"
-132.1437324683843,"[1000, 0.01, 10, 100, 3, 8, 0]"
290.8227563645206,"[1000, 0.01, 10, 100, 5, 3, 0]"
-240.72921793932585,"[1000, 0.01, 10, 100, 5, 5, 0]"
-437.7294520057167,"[1000, 0.01, 10, 100, 5, 8, 0]"
107.30635218112948,"[1000, 0.01, 10, 100, 10, 3, 0]"
41.122859721575445,"[1000, 0.01, 10, 100, 10, 5, 0]"
-289.4211332388329,"[1000, 0.01, 10, 100, 10, 8, 0]"
371.12256962315746,"[1000, 0.01, 10, 500, 1, 3, 0]"
-4.182695833980141,"[1000, 0.01, 10, 500, 1, 5, 0]"
-185.76366797992938,"[1000, 0.01, 10, 500, 1, 8, 0]"
214.62888357064782,"[1000, 0.01, 10, 500, 3, 3, 0]"
-145.7635039147884,"[1000, 0.01, 10, 500, 3, 5, 0]"
-346.435772247664,"[1000, 0.01, 10, 500, 3, 8, 0]"
411.15142965201744,"[1000, 0.01, 10, 500, 5, 3, 0]"
18.03572605387911,"[1000, 0.01, 10, 500, 5, 5, 0]"
-405.9000186470842,"[1000, 0.01, 10, 500, 5, 8, 0]"
332.95770670829444,"[1000, 0.01, 10, 500, 10, 3, 0]"
12.257905834882422,"[1000, 0.01, 10, 500, 10, 5, 0]"
-204.5139831713814,"[1000, 0.01, 10, 500, 10, 8, 0]"
207.62519139751825,"[1000, 0.01, 10, 1000, 1, 3, 0]"
-175.8959315230224,"[1000, 0.01, 10, 1000, 1, 5, 0]"
-359.97526416694717,"[1000, 0.01, 10, 1000, 1, 8, 0]"
454.8299030450868,"[1000, 0.01, 10, 1000, 3, 3, 0]"
1.6202700788255697,"[1000, 0.01, 10, 1000, 3, 5, 0]"
-270.3909343405862,"[1000, 0.01, 10, 1000, 3, 8, 0]"
654.9201609207491,"[1000, 0.01, 10, 1000, 5, 3, 0]"
-221.2154031142331,"[1000, 0.01, 10, 1000, 5, 5, 0]"
-408.2953663042423,"[1000, 0.01, 10, 1000, 5, 8, 0]"
131.12104358454675,"[1000, 0.01, 10, 1000, 10, 3, 0]"
-69.32504347387344,"[1000, 0.01, 10, 1000, 10, 5, 0]"
-302.0415920990163,"[1000, 0.01, 10, 1000, 10, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 10, 1, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 10, 1, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 10, 1, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 10, 3, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 10, 3, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 10, 3, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 10, 5, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 10, 5, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 10, 5, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 10, 10, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 10, 10, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 10, 10, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 100, 1, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 100, 1, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 100, 1, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 100, 3, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 100, 3, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 100, 3, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 100, 5, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 100, 5, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 100, 5, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 100, 10, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 100, 10, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 100, 10, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 500, 1, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 500, 1, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 500, 1, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 500, 3, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 500, 3, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 500, 3, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 500, 5, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 500, 5, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 500, 5, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 500, 10, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 500, 10, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 500, 10, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 1000, 1, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 1000, 1, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 1000, 1, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 1000, 3, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 1000, 3, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 1000, 3, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 1000, 5, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 1000, 5, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 1000, 5, 8, 0]"
188.1962804656588,"[1000, 0.05, 1, 1000, 10, 3, 0]"
36.216129131359,"[1000, 0.05, 1, 1000, 10, 5, 0]"
-267.1606712794761,"[1000, 0.05, 1, 1000, 10, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 10, 1, 3, 0]"
-75.18948685428333,"[1000, 0.05, 3, 10, 1, 5, 0]"
-355.3123708542641,"[1000, 0.05, 3, 10, 1, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 10, 3, 3, 0]"
-33.02282018761666,"[1000, 0.05, 3, 10, 3, 5, 0]"
-334.538177305877,"[1000, 0.05, 3, 10, 3, 8, 0]"
89.21976935978493,"[1000, 0.05, 3, 10, 5, 3, 0]"
-47.18948685428333,"[1000, 0.05, 3, 10, 5, 5, 0]"
-343.81237085426415,"[1000, 0.05, 3, 10, 5, 8, 0]"
12.971906111921722,"[1000, 0.05, 3, 10, 10, 3, 0]"
-33.18948685428333,"[1000, 0.05, 3, 10, 10, 5, 0]"
-357.038177305877,"[1000, 0.05, 3, 10, 10, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 100, 1, 3, 0]"
-63.28472494952145,"[1000, 0.05, 3, 100, 1, 5, 0]"
-377.038177305877,"[1000, 0.05, 3, 100, 1, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 100, 3, 3, 0]"
-33.02282018761666,"[1000, 0.05, 3, 100, 3, 5, 0]"
-343.81237085426415,"[1000, 0.05, 3, 100, 3, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 100, 5, 3, 0]"
-47.18948685428333,"[1000, 0.05, 3, 100, 5, 5, 0]"
-334.538177305877,"[1000, 0.05, 3, 100, 5, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 100, 10, 3, 0]"
-75.18948685428333,"[1000, 0.05, 3, 100, 10, 5, 0]"
-321.3123708542641,"[1000, 0.05, 3, 100, 10, 8, 0]"
28.527461667477255,"[1000, 0.05, 3, 500, 1, 3, 0]"
-75.18948685428333,"[1000, 0.05, 3, 500, 1, 5, 0]"
-334.538177305877,"[1000, 0.05, 3, 500, 1, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 500, 3, 3, 0]"
-63.28472494952145,"[1000, 0.05, 3, 500, 3, 5, 0]"
-321.3123708542641,"[1000, 0.05, 3, 500, 3, 8, 0]"
28.527461667477255,"[1000, 0.05, 3, 500, 5, 3, 0]"
-75.18948685428333,"[1000, 0.05, 3, 500, 5, 5, 0]"
-343.81237085426415,"[1000, 0.05, 3, 500, 5, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 500, 10, 3, 0]"
-75.18948685428333,"[1000, 0.05, 3, 500, 10, 5, 0]"
-321.3123708542641,"[1000, 0.05, 3, 500, 10, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 1000, 1, 3, 0]"
-75.18948685428333,"[1000, 0.05, 3, 1000, 1, 5, 0]"
-391.03817730587696,"[1000, 0.05, 3, 1000, 1, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 1000, 3, 3, 0]"
-61.02282018761666,"[1000, 0.05, 3, 1000, 3, 5, 0]"
-355.3123708542641,"[1000, 0.05, 3, 1000, 3, 8, 0]"
28.527461667477255,"[1000, 0.05, 3, 1000, 5, 3, 0]"
-47.18948685428333,"[1000, 0.05, 3, 1000, 5, 5, 0]"
-321.3123708542641,"[1000, 0.05, 3, 1000, 5, 8, 0]"
71.52746166747725,"[1000, 0.05, 3, 1000, 10, 3, 0]"
-47.18948685428333,"[1000, 0.05, 3, 1000, 10, 5, 0]"
-368.538177305877,"[1000, 0.05, 3, 1000, 10, 8, 0]"
315.6298558180617,"[1000, 0.05, 5, 10, 1, 3, 0]"
6.383370334540523,"[1000, 0.05, 5, 10, 1, 5, 0]"
-56.923458691158274,"[1000, 0.05, 5, 10, 1, 8, 0]"
183.19310195889375,"[1000, 0.05, 5, 10, 3, 3, 0]"
-6.9476028269953645,"[1000, 0.05, 5, 10, 3, 5, 0]"
-215.25679202449183,"[1000, 0.05, 5, 10, 3, 8, 0]"
-36.243269022690825,"[1000, 0.05, 5, 10, 5, 3, 0]"
-23.613285183854103,"[1000, 0.05, 5, 10, 5, 5, 0]"
-56.923458691158274,"[1000, 0.05, 5, 10, 5, 8, 0]"
139.49631100030604,"[1000, 0.05, 5, 10, 10, 3, 0]"
-18.429951850520823,"[1000, 0.05, 5, 10, 10, 5, 0]"
-261.2567920244918,"[1000, 0.05, 5, 10, 10, 8, 0]"
118.88998484564107,"[1000, 0.05, 5, 100, 1, 3, 0]"
1.335468487654957,"[1000, 0.05, 5, 100, 1, 5, 0]"
-55.25679202449159,"[1000, 0.05, 5, 100, 1, 8, 0]"
341.3024280646024,"[1000, 0.05, 5, 100, 3, 3, 0]"
-23.613285183854103,"[1000, 0.05, 5, 100, 3, 5, 0]"
-70.25679202449166,"[1000, 0.05, 5, 100, 3, 8, 0]"
112.5005907998493,"[1000, 0.05, 5, 100, 5, 3, 0]"
-33.279951850520774,"[1000, 0.05, 5, 100, 5, 5, 0]"
-230.25679202449172,"[1000, 0.05, 5, 100, 5, 8, 0]"
71.75673097730908,"[1000, 0.05, 5, 100, 10, 3, 0]"
-34.37560402443384,"[1000, 0.05, 5, 100, 10, 5, 0]"
-86.25679202449166,"[1000, 0.05, 5, 100, 10, 8, 0]"
62.641616440875,"[1000, 0.05, 5, 500, 1, 3, 0]"
-14.73764415821313,"[1000, 0.05, 5, 500, 1, 5, 0]"
-87.92345869115834,"[1000, 0.05, 5, 500, 1, 8, 0]"
60.16725746651606,"[1000, 0.05, 5, 500, 3, 3, 0]"
16.262355841786885,"[1000, 0.05, 5, 500, 3, 5, 0]"
-77.75679202449163,"[1000, 0.05, 5, 500, 3, 8, 0]"
91.16725746651596,"[1000, 0.05, 5, 500, 5, 3, 0]"
-22.763285183854194,"[1000, 0.05, 5, 500, 5, 5, 0]"
-101.2567920244917,"[1000, 0.05, 5, 500, 5, 8, 0]"
191.89025039424533,"[1000, 0.05, 5, 500, 10, 3, 0]"
13.26235584178687,"[1000, 0.05, 5, 500, 10, 5, 0]"
-101.2567920244917,"[1000, 0.05, 5, 500, 10, 8, 0]"
200.32964433363935,"[1000, 0.05, 5, 1000, 1, 3, 0]"
-34.37560402443384,"[1000, 0.05, 5, 1000, 1, 5, 0]"
-101.2567920244917,"[1000, 0.05, 5, 1000, 1, 8, 0]"
155.90757154513267,"[1000, 0.05, 5, 1000, 3, 3, 0]"
-5.070977491546504,"[1000, 0.05, 5, 1000, 3, 5, 0]"
-230.25679202449172,"[1000, 0.05, 5, 1000, 3, 8, 0]"
87.67881337519798,"[1000, 0.05, 5, 1000, 5, 3, 0]"
44.2623558417869,"[1000, 0.05, 5, 1000, 5, 5, 0]"
-70.25679202449166,"[1000, 0.05, 5, 1000, 5, 8, 0]"
231.04141318494308,"[1000, 0.05, 5, 1000, 10, 3, 0]"
-22.763285183854194,"[1000, 0.05, 5, 1000, 10, 5, 0]"
-230.25679202449172,"[1000, 0.05, 5, 1000, 10, 8, 0]"
233.71774289286589,"[1000, 0.05, 10, 10, 1, 3, 0]"
98.71581306452876,"[1000, 0.05, 10, 10, 1, 5, 0]"
-254.38345188051753,"[1000, 0.05, 10, 10, 1, 8, 0]"
452.82406640224025,"[1000, 0.05, 10, 10, 3, 3, 0]"
11.376297668644284,"[1000, 0.05, 10, 10, 3, 5, 0]"
-239.7153416274918,"[1000, 0.05, 10, 10, 3, 8, 0]"
330.25681119857546,"[1000, 0.05, 10, 10, 5, 3, 0]"
122.59670375194116,"[1000, 0.05, 10, 10, 5, 5, 0]"
-338.2867602888315,"[1000, 0.05, 10, 10, 5, 8, 0]"
407.47332074267115,"[1000, 0.05, 10, 10, 10, 3, 0]"
52.37709658565204,"[1000, 0.05, 10, 10, 10, 5, 0]"
-371.7635086054018,"[1000, 0.05, 10, 10, 10, 8, 0]"
100.04645925127727,"[1000, 0.05, 10, 100, 1, 3, 0]"
-11.764821437844908,"[1000, 0.05, 10, 100, 1, 5, 0]"
-188.15695998161178,"[1000, 0.05, 10, 100, 1, 8, 0]"
415.7195119635646,"[1000, 0.05, 10, 100, 3, 3, 0]"
-152.32971406156116,"[1000, 0.05, 10, 100, 3, 5, 0]"
-119.32510751373975,"[1000, 0.05, 10, 100, 3, 8, 0]"
218.23598802707744,"[1000, 0.05, 10, 100, 5, 3, 0]"
-74.73290748649364,"[1000, 0.05, 10, 100, 5, 5, 0]"
-151.9168615601092,"[1000, 0.05, 10, 100, 5, 8, 0]"
230.48016030833423,"[1000, 0.05, 10, 100, 10, 3, 0]"
55.152688735437806,"[1000, 0.05, 10, 100, 10, 5, 0]"
-251.408289750183,"[1000, 0.05, 10, 100, 10, 8, 0]"
179.74270532074348,"[1000, 0.05, 10, 500, 1, 3, 0]"
-32.486477346585175,"[1000, 0.05, 10, 500, 1, 5, 0]"
-483.70122133917783,"[1000, 0.05, 10, 500, 1, 8, 0]"
598.0420350161421,"[1000, 0.05, 10, 500, 3, 3, 0]"
-44.77239719542064,"[1000, 0.05, 10, 500, 3, 5, 0]"
-98.79463519637915,"[1000, 0.05, 10, 500, 3, 8, 0]"
175.55095585331935,"[1000, 0.05, 10, 500, 5, 3, 0]"
-261.5171602942511,"[1000, 0.05, 10, 500, 5, 5, 0]"
-317.4160064906583,"[1000, 0.05, 10, 500, 5, 8, 0]"
159.75460425519177,"[1000, 0.05, 10, 500, 10, 3, 0]"
-200.86406838299982,"[1000, 0.05, 10, 500, 10, 5, 0]"
-421.1225891658368,"[1000, 0.05, 10, 500, 10, 8, 0]"
332.3140025115353,"[1000, 0.05, 10, 1000, 1, 3, 0]"
-200.12089251904789,"[1000, 0.05, 10, 1000, 1, 5, 0]"
-312.34349528538854,"[1000, 0.05, 10, 1000, 1, 8, 0]"
549.3219177749563,"[1000, 0.05, 10, 1000, 3, 3, 0]"
17.78853839302659,"[1000, 0.05, 10, 1000, 3, 5, 0]"
-256.6887104891688,"[1000, 0.05, 10, 1000, 3, 8, 0]"
441.59737446672494,"[1000, 0.05, 10, 1000, 5, 3, 0]"
-50.00652417954757,"[1000, 0.05, 10, 1000, 5, 5, 0]"
-362.08413084995914,"[1000, 0.05, 10, 1000, 5, 8, 0]"
193.75635024579807,"[1000, 0.05, 10, 1000, 10, 3, 0]"
-193.98623879057442,"[1000, 0.05, 10, 1000, 10, 5, 0]"
-355.41827051016367,"[1000, 0.05, 10, 1000, 10, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 10, 1, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 10, 1, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 10, 1, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 10, 3, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 10, 3, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 10, 3, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 10, 5, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 10, 5, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 10, 5, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 10, 10, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 10, 10, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 10, 10, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 100, 1, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 100, 1, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 100, 1, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 100, 3, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 100, 3, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 100, 3, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 100, 5, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 100, 5, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 100, 5, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 100, 10, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 100, 10, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 100, 10, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 500, 1, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 500, 1, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 500, 1, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 500, 3, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 500, 3, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 500, 3, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 500, 5, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 500, 5, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 500, 5, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 500, 10, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 500, 10, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 500, 10, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 1000, 1, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 1000, 1, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 1000, 1, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 1000, 3, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 1000, 3, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 1000, 3, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 1000, 5, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 1000, 5, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 1000, 5, 8, 0]"
527.3980348516238,"[1000, 0.1, 1, 1000, 10, 3, 0]"
83.21129920709177,"[1000, 0.1, 1, 1000, 10, 5, 0]"
-79.33582448628269,"[1000, 0.1, 1, 1000, 10, 8, 0]"
399.1253832200915,"[1000, 0.1, 3, 10, 1, 3, 0]"
246.65290635407638,"[1000, 0.1, 3, 10, 1, 5, 0]"
-242.00155666844992,"[1000, 0.1, 3, 10, 1, 8, 0]"
436.25696216745996,"[1000, 0.1, 3, 10, 3, 3, 0]"
217.65290635407635,"[1000, 0.1, 3, 10, 3, 5, 0]"
-267.4170182924766,"[1000, 0.1, 3, 10, 3, 8, 0]"
410.95871655342484,"[1000, 0.1, 3, 10, 5, 3, 0]"
230.8751285762986,"[1000, 0.1, 3, 10, 5, 5, 0]"
-252.1912118408637,"[1000, 0.1, 3, 10, 5, 8, 0]"
359.0193226140308,"[1000, 0.1, 3, 10, 10, 3, 0]"
250.87512857629866,"[1000, 0.1, 3, 10, 10, 5, 0]"
-249.88351953317138,"[1000, 0.1, 3, 10, 10, 8, 0]"
492.1253832200915,"[1000, 0.1, 3, 100, 1, 3, 0]"
270.7798904810605,"[1000, 0.1, 3, 100, 1, 5, 0]"
-231.69121184086373,"[1000, 0.1, 3, 100, 1, 8, 0]"
433.5193226140309,"[1000, 0.1, 3, 100, 3, 3, 0]"
218.65290635407635,"[1000, 0.1, 3, 100, 3, 5, 0]"
-251.6912118408637,"[1000, 0.1, 3, 100, 3, 8, 0]"
372.75696216745985,"[1000, 0.1, 3, 100, 5, 3, 0]"
217.65290635407635,"[1000, 0.1, 3, 100, 5, 5, 0]"
-234.22736312006285,"[1000, 0.1, 3, 100, 5, 8, 0]"
348.68598928069736,"[1000, 0.1, 3, 100, 10, 3, 0]"
217.65290635407635,"[1000, 0.1, 3, 100, 10, 5, 0]"
-231.69121184086373,"[1000, 0.1, 3, 100, 10, 8, 0]"
434.01932261403084,"[1000, 0.1, 3, 500, 1, 3, 0]"
267.65290635407644,"[1000, 0.1, 3, 500, 1, 5, 0]"
-221.0015566684499,"[1000, 0.1, 3, 500, 1, 8, 0]"
375.12538322009146,"[1000, 0.1, 3, 500, 3, 3, 0]"
217.65290635407635,"[1000, 0.1, 3, 500, 3, 5, 0]"
-274.1912118408637,"[1000, 0.1, 3, 500, 3, 8, 0]"
477.95871655342484,"[1000, 0.1, 3, 500, 5, 3, 0]"
270.7798904810605,"[1000, 0.1, 3, 500, 5, 5, 0]"
-274.6912118408637,"[1000, 0.1, 3, 500, 5, 8, 0]"
403.29204988675815,"[1000, 0.1, 3, 500, 10, 3, 0]"
246.65290635407638,"[1000, 0.1, 3, 500, 10, 5, 0]"
-264.0015566684499,"[1000, 0.1, 3, 500, 10, 8, 0]"
403.79204988675815,"[1000, 0.1, 3, 1000, 1, 3, 0]"
246.65290635407638,"[1000, 0.1, 3, 1000, 1, 5, 0]"
-234.72736312006285,"[1000, 0.1, 3, 1000, 1, 8, 0]"
379.1253832200914,"[1000, 0.1, 3, 1000, 3, 3, 0]"
258.8751285762986,"[1000, 0.1, 3, 1000, 3, 5, 0]"
-254.7273631200628,"[1000, 0.1, 3, 1000, 3, 8, 0]"
427.79204988675815,"[1000, 0.1, 3, 1000, 5, 3, 0]"
246.65290635407638,"[1000, 0.1, 3, 1000, 5, 5, 0]"
-265.41701829247666,"[1000, 0.1, 3, 1000, 5, 8, 0]"
442.1253832200915,"[1000, 0.1, 3, 1000, 10, 3, 0]"
270.7798904810605,"[1000, 0.1, 3, 1000, 10, 5, 0]"
-274.72736312006276,"[1000, 0.1, 3, 1000, 10, 8, 0]"
364.1722357118577,"[1000, 0.1, 5, 10, 1, 3, 0]"
131.26312425953827,"[1000, 0.1, 5, 10, 1, 5, 0]"
-353.5309855728788,"[1000, 0.1, 5, 10, 1, 8, 0]"
-18.03980693890684,"[1000, 0.1, 5, 10, 3, 3, 0]"
77.67289075563978,"[1000, 0.1, 5, 10, 3, 5, 0]"
-376.03098557287876,"[1000, 0.1, 5, 10, 3, 8, 0]"
-0.34749924659914555,"[1000, 0.1, 5, 10, 5, 3, 0]"
118.88217187858586,"[1000, 0.1, 5, 10, 5, 5, 0]"
-369.5309855728788,"[1000, 0.1, 5, 10, 5, 8, 0]"
98.9601930610931,"[1000, 0.1, 5, 10, 10, 3, 0]"
92.46081545722949,"[1000, 0.1, 5, 10, 10, 5, 0]"
-395.8643189062121,"[1000, 0.1, 5, 10, 10, 8, 0]"
272.66718520680723,"[1000, 0.1, 5, 100, 1, 3, 0]"
159.44090203731594,"[1000, 0.1, 5, 100, 1, 5, 0]"
-433.59012535782495,"[1000, 0.1, 5, 100, 1, 8, 0]"
268.80967712349275,"[1000, 0.1, 5, 100, 3, 3, 0]"
62.40973286090306,"[1000, 0.1, 5, 100, 3, 5, 0]"
-489.11393488163435,"[1000, 0.1, 5, 100, 3, 8, 0]"
98.68081275181034,"[1000, 0.1, 5, 100, 5, 3, 0]"
118.88217187858586,"[1000, 0.1, 5, 100, 5, 5, 0]"
-424.5309855728786,"[1000, 0.1, 5, 100, 5, 8, 0]"
-16.22985218777558,"[1000, 0.1, 5, 100, 10, 3, 0]"
